	When	Rad	Tair	RH	Wind	Pressure	Prec	Cl	ew	rho_air	huma	DoY
485	2014-12-21 05:00:00	0.0	-5.554	67.3	0.9	83620.0	0.0	754.5	272.2713678	1.0885814	0.0020319	355
486	2014-12-21 06:00:00	0.0	-5.554	65.6	1.4	83620.0	0.0	754.5	265.393785	1.0885814	0.0019804	355
487	2014-12-21 07:00:00	5.0	-7.754	74.9	1.2	83630.0	0.0	754.5	255.99025	1.0977364	0.0019098	355
488	2014-12-21 08:00:00	49.0	-6.154	66.2	1.1	83690.0	0.0	0.3421918	255.8608455	1.091941	0.0019074	355
489	2014-12-21 09:00:00	250.0	-4.154	56.9	1.1	83740.0	0.0	0.0466926	255.8629495	1.0844698	0.0019063	355
490	2014-12-21 10:00:00	334.0	-3.254	56.2	0.6	83730.0	0.0	0.1294681	270.3091848	1.0807245	0.0020145	355
491	2014-12-21 11:00:00	372.0	-1.354	43.2	0.7	83710.0	0.0	0.0604124	239.1111108	1.0729133	0.0017818	355
492	2014-12-21 12:00:00	344.0	-0.454	40.1	1.2	83680.0	0.0	0.0661496	237.037817	1.068989	0.0017669	355
493	2014-12-21 13:00:00	274.0	0.346	35.6	0.5	83680.0	0.0	0.107907	223.0130043	1.0658621	0.0016621	355
494	2014-12-21 14:00:00	122.0	0.746	34.1	0.6	83680.0	0.0	0.2925444	219.875071	1.0643056	0.0016387	355
495	2014-12-21 15:00:00	15.0	-1.254	42.5	0.7	83690.0	0.0	0.4931034	236.9673257	1.0722624	0.0017662	355
496	2014-12-21 16:00:00	0.0	-4.354	60.4	1.0	83730.0	0.0	0.1915975	267.5510922	1.0851472	0.0019939	355
497	2014-12-21 17:00:00	0.0	-5.054	63.0	0.7	83770.0	0.0	0.1915975	264.7190881	1.0885002	0.0019718	355
498	2014-12-21 18:00:00	0.0	-6.154	69.9	1.3	83830.0	0.0	0.1915975	270.1612251	1.0937676	0.002011	355
499	2014-12-21 19:00:00	0.0	-6.754	73.8	0.9	83850.0	0.0	0.1915975	272.4334128	1.0964926	0.0020275	355
500	2014-12-21 20:00:00	0.0	-7.954	78.5	1.0	83860.0	0.0	0.1915975	264.1706843	1.1015856	0.0019656	355
501	2014-12-21 21:00:00	0.0	-8.054	78.2	0.9	83850.0	0.0	0.1915975	261.1283968	1.1018697	0.0019431	355
502	2014-12-21 22:00:00	0.0	-8.454	80.7	1.2	83860.0	0.0	0.1915975	261.2291954	1.1036664	0.0019436	355
503	2014-12-21 23:00:00	0.0	-8.654	81.4	1.1	83830.0	0.0	0.1915975	259.4213525	1.1041058	0.0019308	355
504	2014-12-22 00:00:00	0.0	-9.054	83.4	1.0	83810.0	0.0	778.5	257.619619	1.1055143	0.0019178	356
505	2014-12-22 01:00:00	0.0	-9.054	84.1	1.4	83810.0	0.0	778.5	259.781894	1.1055143	0.001934	356
506	2014-12-22 02:00:00	0.0	-9.454	86.7	1.1	83790.0	0.0	778.5	259.5476368	1.106927	0.0019327	356
507	2014-12-22 03:00:00	0.0	-9.054	84.3	1.4	83750.0	0.0	778.5	260.3996868	1.1047229	0.00194	356
508	2014-12-22 04:00:00	0.0	-8.054	79.7	1.3	83740.0	0.0	778.5	266.1372535	1.1004242	0.0019831	356
509	2014-12-22 05:00:00	0.0	-8.454	81.9	1.8	83720.0	0.0	778.5	265.1136444	1.1018239	0.0019759	356
510	2014-12-22 06:00:00	0.0	-9.454	84.6	1.4	83720.0	0.0	778.5	253.2610159	1.1060023	0.0018873	356
511	2014-12-22 07:00:00	4.0	-8.354	83.3	1.9	83750.0	0.0	778.5	271.7517105	1.1018025	0.0020248	356
512	2014-12-22 08:00:00	38.0	-8.154	82.8	1.7	83770.0	0.0	0.5034667	274.3514145	1.1012338	0.0020438	356
513	2014-12-22 09:00:00	119.0	-6.654	76.5	1.2	83800.0	0.0	0.5462257	284.5745862	1.0954276	0.0021194	356
514	2014-12-22 10:00:00	199.0	-5.054	71.9	0.9	83790.0	0.0	0.4813298	302.1159117	1.0887601	0.0022508	356
515	2014-12-22 11:00:00	339.0	-2.054	65.3	1.0	83760.0	0.0	0.1437629	343.2974073	1.0763262	0.0025598	356
516	2014-12-22 12:00:00	293.0	1.546	55.0	1.1	83700.0	0.0	0.2045983	375.6160032	1.0614596	0.0028039	356
517	2014-12-22 13:00:00	176.0	2.146	53.4	0.7	83670.0	0.0	0.4269767	380.6585627	1.0587666	0.0028427	356
518	2014-12-22 14:00:00	87.0	0.246	62.8	0.8	83670.0	0.0	0.495503	390.569238	1.0661246	0.0029171	356
519	2014-12-22 15:00:00	19.0	-0.454	61.8	1.3	83690.0	0.0	0.357931	365.3101518	1.0691168	0.002727	356
520	2014-12-22 16:00:00	0.0	-3.054	65.7	1.0	83710.0	0.0	0.3516836	320.7417511	1.0796663	0.0023924	356
521	2014-12-22 17:00:00	0.0	-3.954	65.4	0.9	83730.0	0.0	0.3516836	298.5295407	1.0835347	0.0022256	356
522	2014-12-22 18:00:00	0.0	-5.754	72.0	0.9	83740.0	0.0	0.3516836	286.8909608	1.0909589	0.0021383	356
523	2014-12-22 19:00:00	0.0	-5.954	72.1	1.3	83750.0	0.0	0.3516836	282.9475602	1.0919059	0.0021085	356
524	2014-12-22 20:00:00	0.0	-5.254	68.5	1.2	83740.0	0.0	0.3516836	283.5048323	1.0889228	0.002113	356
525	2014-12-22 21:00:00	0.0	-6.554	73.6	1.3	83760.0	0.0	0.3516836	275.8927856	1.094494	0.0020555	356
526	2014-12-22 22:00:00	0.0	-6.654	74.7	1.4	83790.0	0.0	0.3516836	277.8787136	1.0952969	0.0020696	356
527	2014-12-22 23:00:00	0.0	-6.854	77.1	1.1	83770.0	0.0	0.3516836	282.4391513	1.0958578	0.0021042	356
528	2014-12-23 00:00:00	0.0	-6.854	75.6	2.1	83750.0	0.0	802.5	276.9442262	1.0955962	0.0020637	357
529	2014-12-23 01:00:00	0.0	-7.054	76.3	1.0	83740.0	0.0	802.5	275.2451049	1.0962887	0.0020512	357
530	2014-12-23 02:00:00	0.0	-7.354	76.6	1.5	83750.0	0.0	802.5	270.0159458	1.0976572	0.0020119	357
531	2014-12-23 03:00:00	0.0	-7.054	75.6	1.4	83740.0	0.0	802.5	272.7199204	1.0962887	0.0020323	357
532	2014-12-23 04:00:00	0.0	-7.654	78.0	1.2	83740.0	0.0	802.5	268.6551956	1.0987663	0.0020019	357
533	2014-12-23 05:00:00	0.0	-7.654	77.2	1.3	83740.0	0.0	802.5	265.8997577	1.0987663	0.0019813	357
534	2014-12-23 06:00:00	0.0	-7.554	75.8	1.3	83770.0	0.0	802.5	263.1031385	1.0987461	0.0019597	357
535	2014-12-23 07:00:00	5.0	-8.154	81.3	1.0	83800.0	0.0	802.5	269.3812802	1.1016282	0.0020059	357
536	2014-12-23 08:00:00	46.0	-8.754	83.6	1.3	83830.0	0.0	0.3989333	264.3624862	1.1045234	0.0019677	357
537	2014-12-23 09:00:00	257.0	-5.954	71.0	1.0	83820.0	0.0	0.02	278.6307459	1.0928185	0.0020745	357
538	2014-12-23 10:00:00	343.0	-2.854	62.7	0.8	83780.0	0.0	0.1060106	310.6794578	1.0797696	0.0023151	357
539	2014-12-23 11:00:00	379.0	0.346	51.4	0.8	83720.0	0.0	0.042732	321.9906859	1.0663716	0.0024015	357
540	2014-12-23 12:00:00	361.0	2.646	43.2	0.7	83640.0	0.0	0.02	319.0945877	1.0564681	0.0023821	357
541	2014-12-23 13:00:00	286.0	3.646	43.1	0.7	83600.0	0.0	0.0688372	341.6708008	1.0521479	0.0025525	357
542	2014-12-23 14:00:00	169.0	2.846	42.7	1.4	83580.0	0.0	0.02	319.9060994	1.0549453	0.0023899	357
543	2014-12-23 15:00:00	29.0	-0.554	50.2	1.9	83600.0	0.0	0.02	294.5875735	1.0683588	0.0021995	357
544	2014-12-23 16:00:00	0.0	-3.554	60.4	1.4	83610.0	0.0	0.0462633	284.0813471	1.0803765	0.0021206	357
545	2014-12-23 17:00:00	0.0	-4.754	66.6	1.2	83620.0	0.0	0.0462633	286.2598672	1.0853367	0.0021366	357
546	2014-12-23 18:00:00	0.0	-5.654	67.0	1.2	83620.0	0.0	0.0462633	269.0059166	1.0889883	0.0020074	357
547	2014-12-23 19:00:00	0.0	-5.254	66.3	1.1	83620.0	0.0	0.0462633	274.3995676	1.0873623	0.0020478	357
548	2014-12-23 20:00:00	0.0	-7.154	75.1	0.9	83620.0	0.0	0.0462633	268.8394704	1.0951293	0.0020062	357
549	2014-12-23 21:00:00	0.0	-8.354	79.0	0.8	83600.0	0.0	0.0462633	257.723711	1.0998291	0.0019234	357
550	2014-12-23 22:00:00	0.0	-8.554	79.8	0.8	83600.0	0.0	0.0462633	256.3120833	1.1006604	0.0019129	357
551	2014-12-23 23:00:00	0.0	-8.854	79.2	0.7	83570.0	0.0	0.0462633	248.5009619	1.1015143	0.0018551	357
552	2014-12-24 00:00:00	0.0	-8.554	80.3	0.8	83530.0	0.0	826.5	257.9180487	1.0997388	0.0019265	358
553	2014-12-24 01:00:00	0.0	-8.554	81.5	1.0	83490.0	0.0	826.5	261.7723657	1.0992122	0.0019563	358
554	2014-12-24 02:00:00	0.0	-8.854	82.4	0.9	83440.0	0.0	826.5	258.5414048	1.0998008	0.0019333	358
555	2014-12-24 03:00:00	0.0	-8.154	78.4	0.6	83390.0	0.0	826.5	259.7723538	1.0962384	0.0019437	358
556	2014-12-24 04:00:00	0.0	-8.854	81.9	1.1	83360.0	0.0	826.5	256.9725856	1.0987464	0.0019234	358
557	2014-12-24 05:00:00	0.0	-8.654	81.8	0.7	83360.0	0.0	826.5	260.6961503	1.0979156	0.0019513	358
558	2014-12-24 06:00:00	0.0	-8.254	83.3	1.0	83360.0	0.0	826.5	273.8725558	1.0962577	0.0020503	358
559	2014-12-24 07:00:00	9.0	-8.154	80.8	0.7	83340.0	0.0	826.5	267.7245687	1.0955811	0.0020046	358
560	2014-12-24 08:00:00	69.0	-7.054	77.7	0.7	83350.0	0.0	0.0984	280.2954737	1.091183	0.0020988	358
561	2014-12-24 09:00:00	158.0	-5.554	74.2	0.6	83360.0	0.0	0.3975097	300.1862629	1.0851966	0.002248	358
562	2014-12-24 10:00:00	270.0	-2.654	66.0	0.7	83320.0	0.0	0.2962766	331.9197263	1.073047	0.0024878	358
563	2014-12-24 11:00:00	246.0	-0.954	60.5	0.5	83250.0	0.0	0.3786598	344.8178286	1.0654494	0.002587	358
564	2014-12-24 12:00:00	256.0	0.346	53.4	0.2	83180.0	0.0	0.3050416	334.5195064	1.0594935	0.0025116	358
565	2014-12-24 13:00:00	205.0	1.646	48.8	0.7	83150.0	0.0	0.3325581	335.6678269	1.0541009	0.0025211	358
566	2014-12-24 14:00:00	102.0	1.846	46.8	1.3	83140.0	0.0	0.4085207	326.5465699	1.0532076	0.0024526	358
567	2014-12-24 15:00:00	21.0	0.246	55.6	0.8	83120.0	0.0	0.2903448	345.7905992	1.0591165	0.0025984	358
568	2014-12-24 16:00:00	1.0	-2.654	65.1	1.8	83120.0	0.0	0.3352336	327.3935483	1.0704713	0.0024596	358
569	2014-12-24 17:00:00	0.0	-3.654	67.5	1.2	83130.0	0.0	0.3352336	315.1117305	1.0745727	0.0023667	358
570	2014-12-24 18:00:00	0.0	-3.754	67.4	0.8	83150.0	0.0	0.3352336	312.3007305	1.0752302	0.002345	358
571	2014-12-24 19:00:00	0.0	-5.254	73.7	0.6	83190.0	0.0	0.3352336	305.026367	1.0817708	0.002289	358
572	2014-12-24 20:00:00	0.0	-5.554	74.8	0.8	83230.0	0.0	0.3352336	302.613645	1.0835043	0.0022698	358
573	2014-12-24 21:00:00	0.0	-6.154	76.6	0.8	83250.0	0.0	0.3352336	296.0565071	1.0862001	0.0022199	358
574	2014-12-24 22:00:00	0.0	-6.754	77.7	0.7	83250.0	0.0	0.3352336	286.8303005	1.0886465	0.0021505	358
575	2014-12-24 23:00:00	0.0	-6.854	79.1	0.8	83260.0	0.0	0.3352336	289.7657182	1.0891861	0.0021723	358
576	2014-12-25 00:00:00	0.0	-7.954	82.2	0.8	83270.0	0.0	850.5	276.6220414	1.0938353	0.0020732	359
577	2014-12-25 01:00:00	0.0	-7.754	81.7	1.2	83260.0	0.0	850.5	279.2310203	1.0928797	0.002093	359
578	2014-12-25 02:00:00	0.0	-7.454	81.6	0.7	83220.0	0.0	850.5	285.430458	1.0911213	0.0021407	359
579	2014-12-25 03:00:00	0.0	-5.754	75.6	1.1	83190.0	0.0	850.5	301.2355089	1.0837936	0.0022605	359
580	2014-12-25 04:00:00	0.0	-5.054	74.6	0.8	83170.0	0.0	850.5	313.4610155	1.0807039	0.0023531	359
581	2014-12-25 05:00:00	0.0	-4.954	74.2	1.2	83160.0	0.0	850.5	314.1462493	1.080171	0.0023586	359
582	2014-12-25 06:00:00	0.0	-5.554	75.4	1.3	83160.0	0.0	850.5	305.0410272	1.082593	0.00229	359
583	2014-12-25 07:00:00	7.0	-4.954	72.5	1.3	83160.0	0.0	850.5	306.9488285	1.080171	0.0023043	359
584	2014-12-25 08:00:00	66.0	-4.754	74.5	1.6	83160.0	0.0	0.1376	320.2156172	1.0793661	0.0024043	359
585	2014-12-25 09:00:00	247.0	-2.654	69.8	0.8	83160.0	0.0	0.072567	351.030256	1.0709865	0.0026367	359
586	2014-12-25 10:00:00	344.0	0.446	61.0	0.9	83130.0	0.0	0.1034043	384.9011815	1.0584696	0.0028933	359
587	2014-12-25 11:00:00	355.0	3.546	46.8	3.2	83060.0	0.0	0.1033505	368.3987612	1.0457296	0.0027711	359
588	2014-12-25 12:00:00	276.0	3.746	43.0	4.8	83050.0	0.0	0.2507479	343.2850257	1.0448484	0.0025817	359
589	2014-12-25 13:00:00	127.0	2.846	47.3	5.0	83020.0	0.0	0.5865116	354.3690515	1.0478769	0.0026664	359
590	2014-12-25 14:00:00	86.0	2.146	45.3	5.7	82990.0	0.0	0.5013018	322.918219	1.0501618	0.0024297	359
591	2014-12-25 15:00:00	23.0	1.446	46.0	5.1	83000.0	0.0	0.2227586	311.9092033	1.0529657	0.0023463	359
592	2014-12-25 16:00:00	0.0	0.846	51.3	5.4	82990.0	0.0	0.2946791	333.171548	1.0551444	0.0025071	359
593	2014-12-25 17:00:00	0.0	0.146	47.1	5.9	82960.0	0.0	0.2946791	290.8137351	1.0574645	0.0021881	359
594	2014-12-25 18:00:00	0.0	0.046	50.3	4.6	82990.0	0.0	0.2946791	308.3294596	1.0582342	0.0023195	359
595	2014-12-25 19:00:00	0.0	-0.654	49.3	5.0	83020.0	0.0	0.2946791	287.2053038	1.0613361	0.0021593	359
596	2014-12-25 20:00:00	0.0	-1.754	51.1	5.0	83040.0	0.0	0.2946791	274.647983	1.0658946	0.002064	359
597	2014-12-25 21:00:00	0.0	-2.554	46.8	5.9	83080.0	0.0	0.2946791	237.1117234	1.0695608	0.0017803	359
598	2014-12-25 22:00:00	0.0	-3.354	44.5	5.3	83120.0	0.0	0.2946791	212.445547	1.0732487	0.0015938	359
599	2014-12-25 23:00:00	0.0	-4.254	45.3	3.1	83110.0	0.0	0.2946791	202.1771318	1.0767113	0.0015168	359
600	2014-12-26 00:00:00	0.0	-4.954	46.9	3.2	83070.0	0.0	874.5	198.5641387	1.079002	0.0014903	360
601	2014-12-26 01:00:00	0.0	-4.954	48.8	1.4	83070.0	0.0	874.5	206.6083149	1.079002	0.0015509	360
602	2014-12-26 02:00:00	0.0	-5.454	47.8	1.7	83080.0	0.0	874.5	194.8551583	1.0811475	0.0014623	360
603	2014-12-26 03:00:00	0.0	-5.554	44.9	1.2	83080.0	0.0	874.5	181.6490998	1.0815515	0.0013629	360
604	2014-12-26 04:00:00	0.0	-5.554	48.3	4.5	83060.0	0.0	874.5	195.4042655	1.0812912	0.0014667	360
605	2014-12-26 05:00:00	0.0	-5.654	46.3	2.4	83070.0	0.0	874.5	185.8951334	1.0818256	0.001395	360
606	2014-12-26 06:00:00	0.0	-5.954	54.4	2.2	83110.0	0.0	874.5	213.4860926	1.0835618	0.0016019	360
607	2014-12-26 07:00:00	8.0	-6.454	52.2	1.1	83130.0	0.0	874.5	197.177825	1.0858545	0.0014788	360
608	2014-12-26 08:00:00	75.0	-6.654	52.5	1.1	83130.0	0.0	0.02	195.2962846	1.0866694	0.0014647	360
609	2014-12-26 09:00:00	230.0	-4.954	45.8	2.9	83160.0	0.0	0.1363985	193.9069841	1.080171	0.0014537	360
610	2014-12-26 10:00:00	166.0	-4.754	44.3	3.1	83140.0	0.0	0.5430337	190.4100918	1.0791065	0.0014278	360
611	2014-12-26 11:00:00	153.0	-4.654	42.6	3.9	83090.0	0.0	0.6043799	184.4891543	1.0780559	0.0013841	360
612	2014-12-26 12:00:00	110.0	-4.554	42.9	5.3	83040.0	0.0	0.701385	187.1935115	1.0770061	0.0014053	360
613	2014-12-26 13:00:00	125.0	-4.554	42.3	4.1	83010.0	0.0	0.5716783	184.5754205	1.076617	0.0013861	360
614	2014-12-26 14:00:00	121.0	-4.754	45.4	1.9	82990.0	0.0	0.2983432	195.1381076	1.0771596	0.001466	360
615	2014-12-26 15:00:00	24.0	-5.354	52.9	1.4	83010.0	0.0	0.3082353	217.2871331	1.0798332	0.0016324	360
616	2014-12-26 16:00:00	0.0	-6.054	61.0	0.8	83010.0	0.0	0.5045093	237.5688513	1.0826632	0.0017852	360
617	2014-12-26 17:00:00	0.0	-6.454	62.3	0.5	83000.0	0.0	0.5045093	235.3290899	1.0841564	0.0017686	360
618	2014-12-26 18:00:00	0.0	-6.754	62.7	1.4	82990.0	0.0	0.5045093	231.4576556	1.0852465	0.0017396	360
619	2014-12-26 19:00:00	0.0	-8.054	68.4	1.6	82980.0	0.0	0.5045093	228.4038663	1.0904371	0.0017168	360
620	2014-12-26 20:00:00	0.0	-9.554	70.8	1.0	82960.0	0.0	0.5045093	210.2907766	1.0963779	0.0015807	360
621	2014-12-26 21:00:00	0.0	-10.454	70.5	0.7	82910.0	0.0	0.5045093	195.0495556	1.0994711	0.0014667	360
622	2014-12-26 22:00:00	0.0	-11.754	72.5	1.1	82850.0	0.0	0.5045093	180.8574523	1.1041394	0.0013608	360
623	2014-12-26 23:00:00	0.0	-12.954	77.1	0.9	82770.0	0.0	0.5045093	174.6235006	1.1081605	0.001315	360
624	2014-12-27 00:00:00	0.0	-14.254	77.0	1.3	82670.0	0.0	898.5	156.8904495	1.1123794	0.0011827	361
625	2014-12-27 01:00:00	0.0	-14.354	76.3	1.1	82620.0	0.0	898.5	154.1965454	1.1121362	0.001163	361
626	2014-12-27 02:00:00	0.0	-13.954	77.8	0.8	82550.0	0.0	898.5	162.4552614	1.1094791	0.0012265	361
627	2014-12-27 03:00:00	0.0	-12.254	71.4	1.0	82450.0	0.0	898.5	171.1080437	1.1009145	0.0012935	361
628	2014-12-27 04:00:00	0.0	-11.254	68.7	0.9	82310.0	0.0	898.5	178.3635653	1.0948486	0.0013508	361
629	2014-12-27 05:00:00	0.0	-10.654	65.6	0.8	82160.0	0.0	898.5	178.6388428	1.0903554	0.0013553	361
630	2014-12-27 06:00:00	0.0	-8.454	59.3	3.4	82040.0	0.0	898.5	191.9565216	1.0797137	0.0014588	361
631	2014-12-27 07:00:00	1.0	-7.854	65.5	6.9	81930.0	0.0	898.5	222.1370579	1.0758274	0.001691	361
632	2014-12-27 08:00:00	20.0	-7.554	62.6	4.7	81870.0	0.0	0.7386667	217.2857054	1.0738252	0.0016552	361
633	2014-12-27 09:00:00	41.0	-8.054	77.3	1.9	81780.0	0.0	0.8460536	258.1230828	1.0746679	0.0019694	361
634	2014-12-27 10:00:00	63.0	-8.454	91.7	0.4	81620.0	0.0006	0.826573	296.8366446	1.0741862	0.0022704	361
635	2014-12-27 11:00:00	81.0	-8.254	89.9	0.4	81440.0	0.0012	0.7905541	295.571942	1.071008	0.0022657	361
636	2014-12-27 12:00:00	78.0	-8.154	91.7	0.5	81260.0	0.0011	0.7882548	303.8408781	1.0682376	0.0023345	361
637	2014-12-27 13:00:00	74.0	-7.754	90.6	0.6	81120.0	0.0005	0.7653074	309.6490874	1.0647899	0.0023834	361
638	2014-12-27 14:00:00	53.0	-7.454	89.4	1.6	81050.0	0.0001	0.7098324	312.7142518	1.0626698	0.0024092	361
639	2014-12-27 15:00:00	28.0	-7.054	87.8	2.8	81000.0	0.0	0.2778947	316.7302779	1.0604178	0.0024417	361
640	2014-12-27 16:00:00	0.0	-7.954	91.2	0.9	80940.0	0.0	0.6930694	306.9091262	1.0632284	0.0023675	361
641	2014-12-27 17:00:00	0.0	-8.754	92.1	0.8	80890.0	0.0	0.6930694	291.2414471	1.0657867	0.0022476	361
642	2014-12-27 18:00:00	0.0	-8.354	89.7	0.6	80870.0	0.0	0.6930694	292.6305934	1.0639136	0.0022589	361
643	2014-12-27 19:00:00	0.0	-8.354	89.1	0.9	80880.0	0.0	0.6930694	290.6731981	1.0640452	0.0022435	361
644	2014-12-27 20:00:00	0.0	-8.754	91.9	0.9	80900.0	0.0002	0.6930694	290.609001	1.0659185	0.0022424	361
645	2014-12-27 21:00:00	0.0	-9.054	91.3	0.3	80910.0	0.0001	0.6930694	282.0224366	1.0672612	0.0021756	361
646	2014-12-27 22:00:00	0.0	-8.854	92.0	0.9	80880.0	0.0001	0.6930694	288.6627335	1.0660582	0.0022279	361
647	2014-12-27 23:00:00	0.0	-8.754	89.5	2.4	80840.0	0.0	0.6930694	283.0196473	1.0651279	0.0021853	361
