	Date	Time	Type	Temp	Icethick	Tair
0	2017-12-01	00:00:00	Water	4.0	0.0	-16.354
1	2017-12-01	01:00:00	Water	3.0167954457499513	0.0	-16.254
2	2017-12-01	02:00:00	Water	2.148233182034195	0.0	-17.054000000000002
3	2017-12-01	03:00:00	Water	1.3413359122444493	0.0	-16.154
4	2017-12-01	04:00:00	Water	0.5281111952134073	0.0	-16.554000000000002
5	2017-12-01	05:00:00	Water	-0.31114424353726744	0.0	-17.254
6	2017-12-01	06:00:00	Water	-1.1591035973048276	0.0	-17.754
7	2017-12-01	07:00:00	Water	-1.9270562560758906	0.0	-16.954
8	2017-12-01	08:00:00	Water	-2.5886694814055593	0.0	-16.254
9	2017-12-01	09:00:00	Water	-2.7899336911210644	0.0	-13.854000000000001
10	2017-12-01	10:00:00	Water	-2.099475363274151	0.0	-12.454
11	2017-12-01	11:00:00	Water	-1.2526622240848737	0.0	-9.654
12	2017-12-01	12:00:00	Water	-0.353860785484733	0.0	-7.553999999999999
13	2017-12-01	13:00:00	Water	0.4351769954851066	0.0	-6.854
14	2017-12-01	14:00:00	Water	0.5041697857079149	0.0	-6.954
15	2017-12-01	15:00:00	Water	0.25660106936792204	0.0	-7.954
16	2017-12-01	16:00:00	Water	-0.4156076402056651	0.0	-8.654
17	2017-12-01	17:00:00	Water	-1.0987747961446885	0.0	-11.054
18	2017-12-01	18:00:00	Water	-1.7470939606363831	0.0	-12.454
19	2017-12-01	19:00:00	Water	-2.4466981711535727	0.0	-14.154000000000002
20	2017-12-01	20:00:00	Water	-3.2073223072626913	0.0	-14.854000000000001
21	2017-12-01	21:00:00	Water	-3.898348607508499	0.0	-15.154000000000002
22	2017-12-01	22:00:00	Water	-4.558953644860184	0.0	-14.754000000000001
23	2017-12-01	23:00:00	Water	-5.164271555905517	0.0	-14.554
24	2017-12-02	00:00:00	Water	-5.747990896340608	0.0	-15.254000000000001
25	2017-12-02	01:00:00	Water	-6.298958426712786	0.0	-15.854000000000001
26	2017-12-02	02:00:00	Water	-6.904984338775016	0.0	-15.954
27	2017-12-02	03:00:00	Water	-7.4500275745387095	0.01	-16.454
28	2017-12-02	04:00:00	Ice	0.0	0.01	-16.354
29	2017-12-02	05:00:00	Ice	-28.686811152269435	0.01	-15.754000000000001
30	2017-12-02	06:00:00	Ice	-30.0	0.01	-14.854000000000001
31	2017-12-02	07:00:00	Ice	-29.369121702669304	0.01	-14.754000000000001
32	2017-12-02	08:00:00	Ice	-29.32864242551595	0.01	-14.054
33	2017-12-02	09:00:00	Ice	-30.0	0.01	-13.154000000000002
34	2017-12-02	10:00:00	Ice	-29.398156646016474	0.01	-11.454
35	2017-12-02	11:00:00	Ice	-27.937472355692687	0.01	-10.154
36	2017-12-02	12:00:00	Ice	-17.7671959654376	0.01	-8.854
37	2017-12-02	13:00:00	Ice	-14.824359360590536	0.01	-8.354
38	2017-12-02	14:00:00	Ice	-16.25952857084243	0.01	-8.354
39	2017-12-02	15:00:00	Ice	-17.10251643238519	0.01	-9.154
40	2017-12-02	16:00:00	Ice	-17.369993198485005	0.01	-9.554
41	2017-12-02	17:00:00	Ice	-18.397419162061095	0.01	-11.154000000000002
42	2017-12-02	18:00:00	Ice	-23.142067944373135	0.01	-12.954
43	2017-12-02	19:00:00	Ice	-25.279695217629328	0.01	-14.654000000000002
44	2017-12-02	20:00:00	Ice	-26.37481585474662	0.01	-15.554
45	2017-12-02	21:00:00	Ice	-28.093195749438316	0.01	-16.054000000000002
46	2017-12-02	22:00:00	Ice	-29.74956400661141	0.01	-16.854
47	2017-12-02	23:00:00	Ice	-29.514000018944586	0.01	-17.654
48	2017-12-03	00:00:00	Ice	-30.0	0.01	-18.354
49	2017-12-03	01:00:00	Ice	-30.0	0.01	-18.554000000000002
50	2017-12-03	02:00:00	Ice	-30.0	0.01	-19.054000000000002
51	2017-12-03	03:00:00	Ice	-30.0	0.01	-19.554000000000002
52	2017-12-03	04:00:00	Ice	-30.0	0.01	-19.354
53	2017-12-03	05:00:00	Ice	-30.0	0.01	-19.954
54	2017-12-03	06:00:00	Ice	-30.0	0.01	-19.654
55	2017-12-03	07:00:00	Ice	-30.0	0.01	-20.054000000000002
56	2017-12-03	08:00:00	Ice	-30.0	0.01	-19.854
57	2017-12-03	09:00:00	Ice	-30.0	0.01	-18.654
58	2017-12-03	10:00:00	Ice	-30.0	0.01	-16.354
59	2017-12-03	11:00:00	Ice	-30.0	0.01	-14.254000000000001
60	2017-12-03	12:00:00	Ice	-30.0	0.01	-11.754000000000001
61	2017-12-03	13:00:00	Ice	-28.743074285697215	0.01	-9.054
62	2017-12-03	14:00:00	Ice	-23.424165347817933	0.01	-6.654
63	2017-12-03	15:00:00	Ice	-14.852351592460009	0.01	-7.754
64	2017-12-03	16:00:00	Ice	-14.12386640379456	0.01	-10.754000000000001
65	2017-12-03	17:00:00	Ice	-22.889294553631085	0.01	-11.954
66	2017-12-03	18:00:00	Ice	-24.07188302903201	0.01	-12.054
67	2017-12-03	19:00:00	Ice	-25.48848834872831	0.01	-12.754000000000001
68	2017-12-03	20:00:00	Ice	-28.84981054283107	0.01	-12.054
69	2017-12-03	21:00:00	Ice	-28.16553564597445	0.01	-11.454
70	2017-12-03	22:00:00	Ice	-27.61232684802112	0.01	-11.654000000000002
71	2017-12-03	23:00:00	Ice	-25.85110290198721	0.01	-11.554
72	2017-12-04	00:00:00	Ice	-26.743690636290673	0.01	-11.354000000000001
73	2017-12-04	01:00:00	Ice	-28.776055700636753	0.01	-11.254000000000001
74	2017-12-04	02:00:00	Ice	-28.283539186335712	0.01	-10.854000000000001
75	2017-12-04	03:00:00	Ice	-26.45715356994909	0.01	-10.754000000000001
76	2017-12-04	04:00:00	Ice	-27.53227085437918	0.01	-10.954
77	2017-12-04	05:00:00	Ice	-25.213506611254047	0.01	-10.754000000000001
78	2017-12-04	06:00:00	Ice	-25.36591887798687	0.01	-10.354000000000001
79	2017-12-04	07:00:00	Ice	-25.073598111841473	0.01	-10.054
80	2017-12-04	08:00:00	Ice	-22.884414688863306	0.01	-9.254
81	2017-12-04	09:00:00	Ice	-24.489903581307367	0.01	-7.454
82	2017-12-04	10:00:00	Ice	-20.764024465183955	0.01	-5.654
83	2017-12-04	11:00:00	Ice	-19.672779589662166	0.01	-3.054
84	2017-12-04	12:00:00	Ice	-18.449754863610448	0.01	-1.354
85	2017-12-04	13:00:00	Ice	-17.591071387058342	0.01	-1.1540000000000001
86	2017-12-04	14:00:00	Ice	-12.859282241973114	0.01	-1.854
87	2017-12-04	15:00:00	Ice	-11.904468105363003	0.01	-2.5540000000000003
88	2017-12-04	16:00:00	Ice	-11.244413567408529	0.01	-2.7539999999999996
89	2017-12-04	17:00:00	Ice	-13.7299412084039	0.01	-2.7539999999999996
90	2017-12-04	18:00:00	Ice	-13.59964582361066	0.01	-3.2539999999999996
91	2017-12-04	19:00:00	Ice	-14.708027054894622	0.01	-3.4539999999999997
92	2017-12-04	20:00:00	Ice	-16.993327486557124	0.01	-3.9539999999999997
93	2017-12-04	21:00:00	Ice	-17.97441047945218	0.01	-3.654
94	2017-12-04	22:00:00	Ice	-11.863128116970904	0.01	-3.7539999999999996
95	2017-12-04	23:00:00	Ice	-13.639725390553508	0.01	-4.354
96	2017-12-05	00:00:00	Ice	-18.19300229946515	0.01	-5.254
97	2017-12-05	01:00:00	Ice	-18.59527698773252	0.01	-6.654
98	2017-12-05	02:00:00	Ice	-16.727081684704242	0.01	-8.954
99	2017-12-05	03:00:00	Ice	-21.314170687500475	0.01	-10.054
100	2017-12-05	04:00:00	Ice	-23.250352432128427	0.01	-10.454
101	2017-12-05	05:00:00	Ice	-24.23246753116354	0.01	-10.754000000000001
102	2017-12-05	06:00:00	Ice	-22.614573850222722	0.01	-11.054
103	2017-12-05	07:00:00	Ice	-23.82065593671857	0.01	-11.854000000000001
104	2017-12-05	08:00:00	Ice	-26.659438386327768	0.01	-11.754000000000001
105	2017-12-05	09:00:00	Ice	-26.96454289082008	0.01	-11.054
106	2017-12-05	10:00:00	Ice	-29.694051601186874	0.01	-8.154
107	2017-12-05	11:00:00	Ice	-28.520762688409107	0.01	-5.553999999999999
108	2017-12-05	12:00:00	Ice	-24.581389300361046	0.01	-3.554
109	2017-12-05	13:00:00	Ice	-22.52310698034244	0.01	-2.7539999999999996
110	2017-12-05	14:00:00	Ice	-18.9906165877574	0.01	-1.454
111	2017-12-05	15:00:00	Ice	-17.80973443230618	0.01	-2.0540000000000003
112	2017-12-05	16:00:00	Ice	-19.083243667525178	0.01	-4.754
113	2017-12-05	17:00:00	Ice	-19.758133753550023	0.01	-6.454
114	2017-12-05	18:00:00	Ice	-19.49539278764078	0.01	-7.754
115	2017-12-05	19:00:00	Ice	-21.563285350743048	0.01	-8.154
116	2017-12-05	20:00:00	Ice	-21.47609242189865	0.01	-9.254
117	2017-12-05	21:00:00	Ice	-22.889243135821065	0.01	-9.854
118	2017-12-05	22:00:00	Ice	-22.445433130650073	0.01	-10.154
119	2017-12-05	23:00:00	Ice	-22.650219630731044	0.01	-10.954
120	2017-12-06	00:00:00	Ice	-24.36901739743294	0.01	-11.054
121	2017-12-06	01:00:00	Ice	-27.35591746033507	0.01	-11.754000000000001
122	2017-12-06	02:00:00	Ice	-25.710919664362148	0.01	-11.654000000000002
123	2017-12-06	03:00:00	Ice	-27.302741899880857	0.01	-12.654000000000002
124	2017-12-06	04:00:00	Ice	-27.640638250790033	0.01	-12.554
125	2017-12-06	05:00:00	Ice	-28.26079609087208	0.01	-13.254000000000001
126	2017-12-06	06:00:00	Ice	-28.89760135332467	0.01	-13.054
127	2017-12-06	07:00:00	Ice	-27.538464547314494	0.01	-12.954
128	2017-12-06	08:00:00	Ice	-27.928943193934256	0.01	-12.554
129	2017-12-06	09:00:00	Ice	-29.072639845532542	0.01	-10.854000000000001
130	2017-12-06	10:00:00	Ice	-29.98688223817089	0.01	-8.054
131	2017-12-06	11:00:00	Ice	-28.445064302553153	0.01	-5.454
132	2017-12-06	12:00:00	Ice	-26.250352807223432	0.01	-3.8539999999999996
133	2017-12-06	13:00:00	Ice	-23.744550448234836	0.01	-1.754
134	2017-12-06	14:00:00	Ice	-23.941917577573637	0.01	-1.254
135	2017-12-06	15:00:00	Ice	-23.786504489929253	0.01	-3.054
136	2017-12-06	16:00:00	Ice	-21.368816972730663	0.01	-6.854
137	2017-12-06	17:00:00	Ice	-22.495225051070083	0.01	-7.053999999999999
138	2017-12-06	18:00:00	Ice	-22.12488980436338	0.01	-9.254
139	2017-12-06	19:00:00	Ice	-21.898359922299374	0.01	-10.054
140	2017-12-06	20:00:00	Ice	-23.03933766912268	0.01	-10.454
141	2017-12-06	21:00:00	Ice	-23.427632091593843	0.01	-11.854000000000001
142	2017-12-06	22:00:00	Ice	-23.727703758233506	0.01	-12.054
143	2017-12-06	23:00:00	Ice	-26.292912686908558	0.01	-12.054
144	2017-12-07	00:00:00	Ice	-25.46228763484372	0.01	-12.954
145	2017-12-07	01:00:00	Ice	-24.792082283862786	0.01	-12.554
146	2017-12-07	02:00:00	Ice	-26.818694371027615	0.01	-12.954
147	2017-12-07	03:00:00	Ice	-24.020231343387437	0.01	-13.754000000000001
148	2017-12-07	04:00:00	Ice	-28.21399475842004	0.01	-13.754000000000001
149	2017-12-07	05:00:00	Ice	-28.114975976228234	0.01	-13.654000000000002
150	2017-12-07	06:00:00	Ice	-27.46622967664553	0.01	-13.754000000000001
151	2017-12-07	07:00:00	Ice	-28.024825177111477	0.01	-13.854000000000001
152	2017-12-07	08:00:00	Ice	-27.6079802691961	0.01	-13.454
153	2017-12-07	09:00:00	Ice	-29.638318885506063	0.01	-10.454
154	2017-12-07	10:00:00	Ice	-29.9023661792535	0.01	-7.954
155	2017-12-07	11:00:00	Ice	-27.45501930209138	0.01	-4.254
156	2017-12-07	12:00:00	Ice	-23.460057779649265	0.01	-0.054000000000000006
157	2017-12-07	13:00:00	Ice	-6.812846443044936	0.01	0.746
158	2017-12-07	14:00:00	Ice	-5.475967533523805	0.01	0.046
159	2017-12-07	15:00:00	Ice	-6.863028766859414	0.01	-1.954
160	2017-12-07	16:00:00	Ice	-9.846953395385393	0.01	-2.9539999999999997
161	2017-12-07	17:00:00	Ice	-10.121940432472323	0.01	-3.7539999999999996
162	2017-12-07	18:00:00	Ice	-10.380912756990472	0.01	-4.053999999999999
163	2017-12-07	19:00:00	Ice	-10.888055647460972	0.01	-4.053999999999999
164	2017-12-07	20:00:00	Ice	-11.042256740543154	0.01	-4.754
165	2017-12-07	21:00:00	Ice	-11.999356436032329	0.01	-6.854
166	2017-12-07	22:00:00	Ice	-13.093431943145776	0.01	-5.553999999999999
167	2017-12-07	23:00:00	Ice	-11.087002704064217	0.01	-4.154
168	2017-12-08	00:00:00	Ice	-9.62528395025145	0.01	-3.4539999999999997
169	2017-12-08	01:00:00	Ice	-8.80569669077566	0.01	-4.954
170	2017-12-08	02:00:00	Ice	-13.954810142817774	0.01	-6.154
171	2017-12-08	03:00:00	Ice	-19.818137699270544	0.01	-3.654
172	2017-12-08	04:00:00	Ice	-12.748378569711502	0.01	-2.5540000000000003
173	2017-12-08	05:00:00	Ice	-10.705833044211976	0.01	-1.854
174	2017-12-08	06:00:00	Ice	-8.066764314157874	0.01	-1.954
175	2017-12-08	07:00:00	Ice	-10.084371307095171	0.01	-1.554
176	2017-12-08	08:00:00	Ice	-8.989162416220804	0.01	-1.1540000000000001
177	2017-12-08	09:00:00	Ice	-6.8704416370630765	0.01	-0.9540000000000001
178	2017-12-08	10:00:00	Ice	-6.442167723799722	0.01	-0.8540000000000001
179	2017-12-08	11:00:00	Ice	-5.714933854018457	0.01	-1.354
180	2017-12-08	12:00:00	Ice	-6.011601340351974	0.01	-1.254
181	2017-12-08	13:00:00	Ice	-5.281093360131902	0.01	-1.254
182	2017-12-08	14:00:00	Ice	-5.622274850061032	0.01	-1.454
183	2017-12-08	15:00:00	Ice	-5.895810916009067	0.01	-1.554
184	2017-12-08	16:00:00	Ice	-8.837816985413298	0.01	-2.9539999999999997
185	2017-12-08	17:00:00	Ice	-8.615664148141011	0.01	-3.9539999999999997
186	2017-12-08	18:00:00	Ice	-9.854124944836128	0.01	-4.654
187	2017-12-08	19:00:00	Ice	-10.53137150827168	0.01	-5.454
188	2017-12-08	20:00:00	Ice	-11.509203402195435	0.01	-5.754
189	2017-12-08	21:00:00	Ice	-13.030285613178107	0.01	-5.854
190	2017-12-08	22:00:00	Ice	-12.323808209505481	0.01	-6.454
191	2017-12-08	23:00:00	Ice	-13.408721861150763	0.01	-6.754
192	2017-12-09	00:00:00	Ice	-12.827797218071595	0.01	-7.053999999999999
193	2017-12-09	01:00:00	Ice	-15.130676092279591	0.01	-7.454
194	2017-12-09	02:00:00	Ice	-15.590532051289836	0.01	-7.754
195	2017-12-09	03:00:00	Ice	-13.57975421500379	0.01	-8.854
196	2017-12-09	04:00:00	Ice	-20.938740001634425	0.01	-8.754
197	2017-12-09	05:00:00	Ice	-19.790887670395005	0.01	-9.554
198	2017-12-09	06:00:00	Ice	-20.86664287396091	0.01	-9.954
199	2017-12-09	07:00:00	Ice	-21.944204999610147	0.01	-9.954
200	2017-12-09	08:00:00	Ice	-16.993317840041477	0.01	-10.554
201	2017-12-09	09:00:00	Ice	-18.642186488501295	0.01	-10.654000000000002
202	2017-12-09	10:00:00	Ice	-20.718488384970264	0.01	-9.654
203	2017-12-09	11:00:00	Ice	-20.64967745597072	0.01	-9.154
204	2017-12-09	12:00:00	Ice	-18.997049198716752	0.01	-8.754
205	2017-12-09	13:00:00	Ice	-18.761543804361864	0.01	-9.054
206	2017-12-09	14:00:00	Ice	-17.10391314628204	0.01	-9.354
207	2017-12-09	15:00:00	Ice	-20.768439080683777	0.01	-10.554
208	2017-12-09	16:00:00	Ice	-22.997796777281653	0.01	-12.254000000000001
209	2017-12-09	17:00:00	Ice	-27.466245754818544	0.01	-13.654000000000002
210	2017-12-09	18:00:00	Ice	-27.42979453537773	0.01	-15.354000000000001
211	2017-12-09	19:00:00	Ice	-29.757748172201435	0.01	-16.654
212	2017-12-09	20:00:00	Ice	-29.464015779184365	0.01	-17.854
213	2017-12-09	21:00:00	Ice	-29.515013212441374	0.01	-18.554000000000002
214	2017-12-09	22:00:00	Ice	-30.0	0.01	-18.754
215	2017-12-09	23:00:00	Ice	-30.0	0.01	-18.754
216	2017-12-10	00:00:00	Ice	-30.0	0.01	-19.154
217	2017-12-10	01:00:00	Ice	-30.0	0.01	-18.154
218	2017-12-10	02:00:00	Ice	-29.664702698051546	0.01	-16.354
219	2017-12-10	03:00:00	Ice	-28.60210249756682	0.01	-16.054000000000002
220	2017-12-10	04:00:00	Ice	-30.0	0.01	-15.854000000000001
221	2017-12-10	05:00:00	Ice	-30.0	0.01	-14.254000000000001
222	2017-12-10	06:00:00	Ice	-26.005737397160527	0.01	-9.054
223	2017-12-10	07:00:00	Ice	-15.044977628546624	0.01	-8.354
224	2017-12-10	08:00:00	Ice	-13.565031589913849	0.01	-8.354
225	2017-12-10	09:00:00	Ice	-13.127083403520022	0.01	-8.054
226	2017-12-10	10:00:00	Ice	-12.873087920832297	0.01	-7.654
227	2017-12-10	11:00:00	Ice	-12.469420460629246	0.01	-6.854
228	2017-12-10	12:00:00	Ice	-11.315637027631883	0.01	-6.553999999999999
229	2017-12-10	13:00:00	Ice	-11.258387348458246	0.01	-6.254
230	2017-12-10	14:00:00	Ice	-10.999677472953548	0.01	-6.354
231	2017-12-10	15:00:00	Ice	-13.782530984295931	0.01	-5.553999999999999
232	2017-12-10	16:00:00	Ice	-13.669797747431993	0.01	-4.854
233	2017-12-10	17:00:00	Ice	-10.31617920997939	0.01	-4.454
234	2017-12-10	18:00:00	Ice	-8.629710489546158	0.01	-4.354
235	2017-12-10	19:00:00	Ice	-9.48827943512668	0.01	-4.354
236	2017-12-10	20:00:00	Ice	-13.3084026203275	0.01	-4.053999999999999
237	2017-12-10	21:00:00	Ice	-9.514859579582065	0.01	-3.654
238	2017-12-10	22:00:00	Ice	-10.888855636194695	0.01	-3.154
239	2017-12-10	23:00:00	Ice	-9.5120223004228	0.01	-2.7539999999999996
240	2017-12-11	00:00:00	Ice	-11.922012414889217	0.01	-2.254
241	2017-12-11	01:00:00	Ice	-9.204951039309744	0.01	-1.954
242	2017-12-11	02:00:00	Ice	-9.253937668269902	0.01	-1.1540000000000001
243	2017-12-11	03:00:00	Ice	-9.833149248765524	0.01	-0.9540000000000001
244	2017-12-11	04:00:00	Ice	-7.817265300464485	0.01	-1.354
245	2017-12-11	05:00:00	Ice	-12.93719898982887	0.01	-1.254
246	2017-12-11	06:00:00	Ice	-10.800580738446264	0.01	-0.154
247	2017-12-11	07:00:00	Snow	-8.073787519584966	0.01	1.046
248	2017-12-11	08:00:00	Snow	0.0	0.01	1.446
249	2017-12-11	09:00:00	Snow	0.0	0.0	1.746
250	2017-12-11	10:00:00	Water	-0.05472213028905175	0.0	2.046
251	2017-12-11	11:00:00	Water	0.06041346505524593	0.0	1.746
252	2017-12-11	12:00:00	Water	0.1310653887434618	0.0	1.546
253	2017-12-11	13:00:00	Water	0.10394571821774869	0.0	1.646
254	2017-12-11	14:00:00	Water	0.0333423540865742	0.0	1.646
255	2017-12-11	15:00:00	Water	-0.18809150250606957	0.0	1.446
256	2017-12-11	16:00:00	Water	-0.4234339688848347	0.0	1.446
257	2017-12-11	17:00:00	Water	-0.6520916676697931	0.0	1.246
258	2017-12-11	18:00:00	Water	-0.8984344483807352	0.0	1.046
259	2017-12-11	19:00:00	Water	-1.1915532735254832	0.0	0.946
260	2017-12-11	20:00:00	Water	-1.4806524887290122	0.0	1.8459999999999999
261	2017-12-11	21:00:00	Water	-1.6155213004283564	0.0	1.646
262	2017-12-11	22:00:00	Water	-1.746172262662064	0.0	1.746
263	2017-12-11	23:00:00	Water	-1.9051112249513644	0.0	1.746
264	2017-12-12	00:00:00	Water	-2.0550525533546176	0.0	1.146
265	2017-12-12	01:00:00	Water	-2.3036836807409595	0.0	0.746
266	2017-12-12	02:00:00	Water	-2.515319511425817	0.0	0.846
267	2017-12-12	03:00:00	Water	-2.713586151138359	0.0	0.6459999999999999
268	2017-12-12	04:00:00	Water	-2.920442433035561	0.0	0.24600000000000002
269	2017-12-12	05:00:00	Water	-3.184958315257307	0.0	-0.054000000000000006
270	2017-12-12	06:00:00	Water	-3.456073718429734	0.0	-0.254
271	2017-12-12	07:00:00	Water	-3.69106074374034	0.0	-0.5539999999999999
272	2017-12-12	08:00:00	Water	-3.9117653783663893	0.0	-0.654
273	2017-12-12	09:00:00	Water	-3.9151948561651153	0.0	-0.354
274	2017-12-12	10:00:00	Water	-3.475049684491958	0.0	-0.154
275	2017-12-12	11:00:00	Water	-2.6812313410100717	0.0	-0.054000000000000006
276	2017-12-12	12:00:00	Water	-1.8483299032971745	0.0	-0.45399999999999996
277	2017-12-12	13:00:00	Water	-1.4356577602185474	0.0	-0.8540000000000001
278	2017-12-12	14:00:00	Water	-1.225187956879732	0.0	-0.9540000000000001
279	2017-12-12	15:00:00	Water	-1.3524671259750942	0.0	-1.354
280	2017-12-12	16:00:00	Water	-1.705171454751955	0.0	-1.6540000000000001
281	2017-12-12	17:00:00	Water	-2.1303997614980115	0.0	-2.454
282	2017-12-12	18:00:00	Water	-2.5570637464836596	0.0	-2.9539999999999997
283	2017-12-12	19:00:00	Water	-2.9972144362801787	0.0	-3.554
284	2017-12-12	20:00:00	Water	-3.5209273147900952	0.0	-4.154
285	2017-12-12	21:00:00	Water	-4.037156727230393	0.0	-4.053999999999999
286	2017-12-12	22:00:00	Water	-4.47244304685023	0.0	-5.553999999999999
287	2017-12-12	23:00:00	Water	-4.879554617595766	0.0	-7.553999999999999
288	2017-12-13	00:00:00	Water	-5.308017350916007	0.0	-10.454
289	2017-12-13	01:00:00	Water	-5.825469146349917	0.0	-11.154000000000002
290	2017-12-13	02:00:00	Water	-6.3646999820935495	0.0	-11.754000000000001
291	2017-12-13	03:00:00	Water	-6.869955651366731	0.0	-13.054
292	2017-12-13	04:00:00	Water	-7.380175869891277	0.01	-14.354000000000001
293	2017-12-13	05:00:00	Ice	0.0	0.005	-14.954
294	2017-12-13	06:00:00	Ice	-28.103876299960103	0.0	-15.154000000000002
295	2017-12-13	07:00:00		-28.103876299960103	0.0	-15.554
296	2017-12-13	08:00:00	Water	-0.6543295641275906	0.0	-15.854000000000001
297	2017-12-13	09:00:00	Water	-1.0783979019708436	0.0	-14.554
298	2017-12-13	10:00:00	Water	-0.7057723497364299	0.0	-12.354000000000001
299	2017-12-13	11:00:00	Water	0.04009063309442154	0.0	-10.754000000000001
300	2017-12-13	12:00:00	Water	0.8668974623269212	0.0	-9.654
301	2017-12-13	13:00:00	Water	1.6332369675943874	0.0	-8.354
302	2017-12-13	14:00:00	Water	1.780978981515083	0.0	-7.854
303	2017-12-13	15:00:00	Water	1.5923496870941056	0.0	-8.254
304	2017-12-13	16:00:00	Water	1.0839454125329244	0.0	-8.654
305	2017-12-13	17:00:00	Water	0.3923593303655874	0.0	-8.454
306	2017-12-13	18:00:00	Water	-0.24470216270175435	0.0	-10.054
307	2017-12-13	19:00:00	Water	-0.8948734464234547	0.0	-9.154
308	2017-12-13	20:00:00	Water	-1.699544732397484	0.0	-9.154
309	2017-12-13	21:00:00	Water	-2.357298514662122	0.0	-8.154
310	2017-12-13	22:00:00	Water	-2.9805833457278537	0.0	-5.454
311	2017-12-13	23:00:00	Water	-3.6625080012081566	0.0	-5.754
312	2017-12-14	00:00:00	Water	-4.176144150161167	0.0	-5.354
313	2017-12-14	01:00:00	Water	-4.668530868550467	0.0	-5.754
314	2017-12-14	02:00:00	Water	-5.150598401819255	0.0	-5.954
315	2017-12-14	03:00:00	Water	-5.592981740735994	0.0	-5.954
316	2017-12-14	04:00:00	Water	-6.052887217098742	0.0	-7.053999999999999
317	2017-12-14	05:00:00	Water	-6.484589451540777	0.0	-5.053999999999999
318	2017-12-14	06:00:00	Water	-6.801618090376448	0.0	-4.354
319	2017-12-14	07:00:00	Water	-7.0182406124885155	0.0	-4.454
320	2017-12-14	08:00:00	Water	-7.1897386944230055	0.0	-4.454
321	2017-12-14	09:00:00	Water	-7.169525391365413	0.0	-3.554
322	2017-12-14	10:00:00	Water	-6.420154687943712	0.0	-1.554
323	2017-12-14	11:00:00	Water	-5.025779822309254	0.0	-0.354
324	2017-12-14	12:00:00	Water	-3.548820582834645	0.0	-0.254
