	Date	Time	Type	Temp	Icethick	Tair
325	2017-12-14	13:00:00	Water	-2.630305842276305	0.0	-1.054
326	2017-12-14	14:00:00	Water	-2.0106149954000956	0.0	-0.5539999999999999
327	2017-12-14	15:00:00	Water	-2.0249282121516345	0.0	-0.754
328	2017-12-14	16:00:00	Water	-2.3682449384805198	0.0	-1.054
329	2017-12-14	17:00:00	Water	-2.7988289448941672	0.0	-2.0540000000000003
330	2017-12-14	18:00:00	Water	-3.2454796433861604	0.0	-1.754
331	2017-12-14	19:00:00	Water	-3.631182698959224	0.0	-1.354
332	2017-12-14	20:00:00	Water	-3.9320547736855307	0.0	-1.6540000000000001
333	2017-12-14	21:00:00	Water	-4.2247729738164	0.0	-1.454
334	2017-12-14	22:00:00	Water	-4.487974627131485	0.0	-1.754
335	2017-12-14	23:00:00	Water	-4.702936225218068	0.0	-1.554
336	2017-12-15	00:00:00	Water	-4.862322821165066	0.0	-1.754
337	2017-12-15	01:00:00	Water	-5.055685756995587	0.0	-1.6540000000000001
338	2017-12-15	02:00:00	Water	-5.217343220686808	0.0	-1.754
339	2017-12-15	03:00:00	Water	-5.382336233052897	0.0	-1.754
340	2017-12-15	04:00:00	Water	-5.569302326143851	0.0	-2.7539999999999996
341	2017-12-15	05:00:00	Water	-5.87400950205859	0.0	-2.8539999999999996
342	2017-12-15	06:00:00	Water	-6.168555710072095	0.0	-3.654
343	2017-12-15	07:00:00	Water	-6.491343068427441	0.0	-4.254
344	2017-12-15	08:00:00	Water	-6.786725153907554	0.0	-5.354
345	2017-12-15	09:00:00	Water	-6.825069468763565	0.0	-4.053999999999999
346	2017-12-15	10:00:00	Water	-6.687866008565484	0.0	-3.654
347	2017-12-15	11:00:00	Water	-6.444500963080895	0.0	-2.8539999999999996
348	2017-12-15	12:00:00	Water	-5.9903857000651355	0.0	-3.3539999999999996
349	2017-12-15	13:00:00	Water	-5.641790459173621	0.0	-3.154
350	2017-12-15	14:00:00	Water	-5.138950132841187	0.0	-4.154
351	2017-12-15	15:00:00	Water	-4.923918089765083	0.0	-6.354
352	2017-12-15	16:00:00	Water	-5.254657458195398	0.0	-8.554
353	2017-12-15	17:00:00	Water	-5.709402117632069	0.0	-11.254000000000001
354	2017-12-15	18:00:00	Water	-6.201088153602431	0.0	-13.454
355	2017-12-15	19:00:00	Water	-6.761813567817198	0.0	-15.154000000000002
356	2017-12-15	20:00:00	Water	-7.315365125599465	0.01	-14.854000000000001
357	2017-12-15	21:00:00	Ice	0.0	0.005	-16.154
358	2017-12-15	22:00:00	Ice	-28.677961908996988	0.0	-16.754
359	2017-12-15	23:00:00		-28.677961908996988	0.0	-17.954
360	2017-12-16	00:00:00	Water	-0.7567655356249432	0.0	-17.054000000000002
361	2017-12-16	01:00:00	Water	-1.5427855629892906	0.0	-16.854
362	2017-12-16	02:00:00	Water	-2.2802904295895985	0.0	-17.654
363	2017-12-16	03:00:00	Water	-3.0116832616590465	0.0	-15.954
364	2017-12-16	04:00:00	Water	-3.656855782757069	0.0	-14.454
365	2017-12-16	05:00:00	Water	-4.272293286705971	0.0	-13.754000000000001
366	2017-12-16	06:00:00	Water	-4.810349687655705	0.0	-13.054
367	2017-12-16	07:00:00	Water	-5.368228727733699	0.0	-12.554
368	2017-12-16	08:00:00	Water	-5.878764477423262	0.0	-11.554
369	2017-12-16	09:00:00	Water	-6.183234931918366	0.0	-10.754000000000001
370	2017-12-16	10:00:00	Water	-6.154449063313331	0.0	-9.354
371	2017-12-16	11:00:00	Water	-5.816644367801907	0.0	-8.154
372	2017-12-16	12:00:00	Water	-5.494433509351738	0.0	-6.954
373	2017-12-16	13:00:00	Water	-5.00084226933533	0.0	-5.654
374	2017-12-16	14:00:00	Water	-4.767952069347379	0.0	-4.954
375	2017-12-16	15:00:00	Water	-4.733865210152773	0.0	-5.954
376	2017-12-16	16:00:00	Water	-5.083663668459436	0.0	-6.553999999999999
377	2017-12-16	17:00:00	Water	-5.489768620191718	0.0	-6.954
378	2017-12-16	18:00:00	Water	-5.903191885857777	0.0	-7.454
379	2017-12-16	19:00:00	Water	-6.319088253109733	0.0	-7.154
380	2017-12-16	20:00:00	Water	-6.718332661378276	0.0	-7.254
381	2017-12-16	21:00:00	Water	-7.100450071153049	0.01	-8.654
382	2017-12-16	22:00:00	Ice	0.0	0.005	-8.854
383	2017-12-16	23:00:00	Ice	-21.332717922271005	0.0	-9.554
384	2017-12-17	00:00:00		-21.332717922271005	0.0	-9.254
385	2017-12-17	01:00:00	Water	-0.6061661396973762	0.0	-9.154
386	2017-12-17	02:00:00	Water	-1.2480928227397832	0.0	-8.954
387	2017-12-17	03:00:00	Water	-1.9132613028967562	0.0	-8.954
388	2017-12-17	04:00:00	Water	-2.5802446482456474	0.0	-9.054
389	2017-12-17	05:00:00	Water	-3.1197050216553324	0.0	-8.854
390	2017-12-17	06:00:00	Water	-3.6616500365571585	0.0	-9.254
391	2017-12-17	07:00:00	Water	-4.167263452107987	0.0	-9.654
392	2017-12-17	08:00:00	Water	-4.644804302779317	0.0	-9.354
393	2017-12-17	09:00:00	Water	-4.894292521955029	0.0	-8.454
394	2017-12-17	10:00:00	Water	-4.676086235960208	0.0	-7.454
395	2017-12-17	11:00:00	Water	-3.9981553563752046	0.0	-6.654
396	2017-12-17	12:00:00	Water	-3.6888400553539107	0.0	-6.354
397	2017-12-17	13:00:00	Water	-3.041350626792125	0.0	-6.553999999999999
398	2017-12-17	14:00:00	Water	-2.864219496837356	0.0	-8.154
399	2017-12-17	15:00:00	Water	-3.124370828591078	0.0	-9.554
400	2017-12-17	16:00:00	Water	-3.7643635970374105	0.0	-10.254000000000001
401	2017-12-17	17:00:00	Water	-4.348392008514344	0.0	-10.354000000000001
402	2017-12-17	18:00:00	Water	-4.879236436477348	0.0	-10.154
403	2017-12-17	19:00:00	Water	-5.433016969638152	0.0	-11.254000000000001
404	2017-12-17	20:00:00	Water	-5.958253373040839	0.0	-11.354000000000001
405	2017-12-17	21:00:00	Water	-6.493577834875468	0.0	-12.654000000000002
406	2017-12-17	22:00:00	Water	-7.03704506494028	0.01	-14.054
407	2017-12-17	23:00:00	Ice	0.0	0.005	-15.054
408	2017-12-18	00:00:00	Ice	-28.008269137482714	0.0	-17.054000000000002
409	2017-12-18	01:00:00		-28.008269137482714	0.0	-17.854
410	2017-12-18	02:00:00	Water	-0.9145052429084394	0.0	-18.854
411	2017-12-18	03:00:00	Water	-1.8500595285764105	0.0	-19.554000000000002
412	2017-12-18	04:00:00	Water	-2.7670116793832262	0.0	-18.754
413	2017-12-18	05:00:00	Water	-3.6479505772114322	0.0	-18.554000000000002
414	2017-12-18	06:00:00	Water	-4.3786477372195405	0.0	-17.754
415	2017-12-18	07:00:00	Water	-5.087289328392573	0.0	-16.154
416	2017-12-18	08:00:00	Water	-5.593356314603222	0.0	-15.154000000000002
417	2017-12-18	09:00:00	Water	-5.908464352199784	0.0	-13.854000000000001
418	2017-12-18	10:00:00	Water	-5.934184375592327	0.0	-12.754000000000001
419	2017-12-18	11:00:00	Water	-5.8098611818399535	0.0	-11.654000000000002
420	2017-12-18	12:00:00	Water	-5.379802393449519	0.0	-10.454
421	2017-12-18	13:00:00	Water	-4.750820530801705	0.0	-8.554
422	2017-12-18	14:00:00	Water	-4.05800236376714	0.0	-7.553999999999999
423	2017-12-18	15:00:00	Water	-4.185769650312057	0.0	-7.954
424	2017-12-18	16:00:00	Water	-4.550682077006776	0.0	-7.754
425	2017-12-18	17:00:00	Water	-5.00984245434145	0.0	-7.754
426	2017-12-18	18:00:00	Water	-5.450925097788718	0.0	-7.754
427	2017-12-18	19:00:00	Water	-5.888840068647564	0.0	-7.954
428	2017-12-18	20:00:00	Water	-6.306727987298008	0.0	-9.254
429	2017-12-18	21:00:00	Water	-6.735024281008215	0.0	-9.954
430	2017-12-18	22:00:00	Water	-7.173073784481731	0.01	-10.154
431	2017-12-18	23:00:00	Ice	0.0	0.005	-10.454
432	2017-12-19	00:00:00	Ice	-24.08088512086727	0.0	-11.354000000000001
433	2017-12-19	01:00:00		-24.08088512086727	0.0	-12.854000000000001
434	2017-12-19	02:00:00	Water	-0.7078788910781647	0.0	-13.354000000000001
435	2017-12-19	03:00:00	Water	-1.4521665773218388	0.0	-14.054
436	2017-12-19	04:00:00	Water	-2.1713467217880593	0.0	-14.054
437	2017-12-19	05:00:00	Water	-2.8210678928681046	0.0	-14.854000000000001
438	2017-12-19	06:00:00	Water	-3.4830498901497426	0.0	-14.754000000000001
439	2017-12-19	07:00:00	Water	-4.166694336948032	0.0	-14.054
440	2017-12-19	08:00:00	Water	-4.6836670287290385	0.0	-12.554
441	2017-12-19	09:00:00	Water	-4.860065736139089	0.0	-10.754000000000001
442	2017-12-19	10:00:00	Water	-4.332306610479423	0.0	-8.954
443	2017-12-19	11:00:00	Water	-3.525876557655381	0.0	-7.454
444	2017-12-19	12:00:00	Water	-2.573305938976326	0.0	-7.053999999999999
445	2017-12-19	13:00:00	Water	-1.738493350672698	0.0	-6.254
446	2017-12-19	14:00:00	Water	-1.2144808591192269	0.0	-5.553999999999999
447	2017-12-19	15:00:00	Water	-1.13636627017636	0.0	-7.254
448	2017-12-19	16:00:00	Water	-1.5960204557626987	0.0	-11.254000000000001
449	2017-12-19	17:00:00	Water	-2.3574772247463174	0.0	-12.354000000000001
450	2017-12-19	18:00:00	Water	-3.046205578830778	0.0	-12.954
451	2017-12-19	19:00:00	Water	-3.699628536187735	0.0	-13.654000000000002
452	2017-12-19	20:00:00	Water	-4.360944111970755	0.0	-12.454
453	2017-12-19	21:00:00	Water	-4.95994627296116	0.0	-10.754000000000001
454	2017-12-19	22:00:00	Water	-5.521705227251516	0.0	-10.254000000000001
455	2017-12-19	23:00:00	Water	-6.030306453535398	0.0	-9.254
456	2017-12-20	00:00:00	Water	-6.484919005137842	0.0	-8.554
457	2017-12-20	01:00:00	Water	-6.909380086784073	0.01	-7.954
458	2017-12-20	02:00:00	Ice	0.0	0.005	-7.654
459	2017-12-20	03:00:00	Ice	-21.852239850786713	0.0	-7.754
460	2017-12-20	04:00:00		-21.852239850786713	0.0	-7.454
461	2017-12-20	05:00:00	Water	-0.5368139823889614	0.0	-7.154
462	2017-12-20	06:00:00	Water	-1.1254951716243826	0.0	-7.053999999999999
463	2017-12-20	07:00:00	Water	-1.659528848610965	0.0	-7.754
464	2017-12-20	08:00:00	Water	-2.153761791211433	0.0	-9.354
465	2017-12-20	09:00:00	Water	-2.4859254979588585	0.0	-8.654
466	2017-12-20	10:00:00	Water	-2.137103339381231	0.0	-7.354
467	2017-12-20	11:00:00	Water	-1.365423129757008	0.0	-6.654
468	2017-12-20	12:00:00	Water	-0.490643816601519	0.0	-4.754
469	2017-12-20	13:00:00	Water	0.28401863465850874	0.0	-4.553999999999999
470	2017-12-20	14:00:00	Water	0.4722337787123616	0.0	-5.354
471	2017-12-20	15:00:00	Water	0.10596247483769987	0.0	-6.654
472	2017-12-20	16:00:00	Water	-0.7041886979427961	0.0	-11.654000000000002
473	2017-12-20	17:00:00	Water	-1.4452901260137738	0.0	-13.654000000000002
474	2017-12-20	18:00:00	Water	-2.228598833040922	0.0	-14.054
475	2017-12-20	19:00:00	Water	-3.007305774430274	0.0	-15.654000000000002
476	2017-12-20	20:00:00	Water	-3.721066948704224	0.0	-16.154
477	2017-12-20	21:00:00	Water	-4.391833789567451	0.0	-16.554000000000002
478	2017-12-20	22:00:00	Water	-5.035292089816019	0.0	-17.954
479	2017-12-20	23:00:00	Water	-5.719761456120509	0.0	-18.554000000000002
480	2017-12-21	00:00:00	Water	-6.39603014982026	0.245	-2.254
481	2017-12-21	01:00:00	Ice	0.0	0.24	-1.954
482	2017-12-21	02:00:00	Ice	-12.19272908600738	0.23500000000000001	-1.1540000000000001
483	2017-12-21	03:00:00	Ice	-9.336343753930702	0.23	-0.9540000000000001
484	2017-12-21	04:00:00	Ice	-7.928436977756263	0.225	-1.354
485	2017-12-21	05:00:00	Ice	-12.926776854129029	0.22	-1.254
486	2017-12-21	06:00:00	Ice	-10.79949621285508	0.215	-0.154
487	2017-12-21	07:00:00	Ice	-8.024619759299465	0.21	1.046
488	2017-12-21	08:00:00	Ice	-3.2050750158754884	0.20500000000000002	1.446
489	2017-12-21	09:00:00	Ice	-3.7181878461522464	0.2	1.746
490	2017-12-21	10:00:00	Ice	-0.46896812376608654	0.195	2.046
491	2017-12-21	11:00:00	Ice	-0.9371448342459703	0.19	1.746
492	2017-12-21	12:00:00	Ice	-0.8480865997848368	0.185	1.546
493	2017-12-21	13:00:00	Ice	-1.0478238640662176	0.18	1.646
494	2017-12-21	14:00:00	Ice	-1.0621944741630778	0.17500000000000002	1.646
495	2017-12-21	15:00:00	Ice	-1.833149617386688	0.17	1.446
496	2017-12-21	16:00:00	Ice	-1.8828567307338036	0.165	1.446
497	2017-12-21	17:00:00	Ice	-2.3390933637426095	0.16	1.246
498	2017-12-21	18:00:00	Ice	-3.3219492125908734	0.155	1.046
499	2017-12-21	19:00:00	Ice	-6.503445395035684	0.15	0.946
500	2017-12-21	20:00:00	Ice	-6.65960947974019	0.145	1.8459999999999999
501	2017-12-21	21:00:00	Ice	-1.5857483526925917	0.14	1.646
502	2017-12-21	22:00:00	Ice	-3.6446611572451735	0.135	1.746
503	2017-12-21	23:00:00	Ice	-3.8941336051895514	0.13	1.746
504	2017-12-22	00:00:00	Ice	-3.9550188619936546	0.125	-9.254
505	2017-12-22	01:00:00	Ice	-22.414957462118814	0.12	-9.154
506	2017-12-22	02:00:00	Ice	-22.54429334165316	0.115	-8.954
507	2017-12-22	03:00:00	Ice	-20.026881373988513	0.11	-8.954
508	2017-12-22	04:00:00	Ice	-18.980591002472618	0.105	-9.054
509	2017-12-22	05:00:00	Ice	-24.445681005910714	0.1	-8.854
510	2017-12-22	06:00:00	Ice	-22.957943321225446	0.095	-9.254
511	2017-12-22	07:00:00	Ice	-25.71770360669666	0.09	-9.654
512	2017-12-22	08:00:00	Ice	-26.432565335003005	0.085	-9.354
513	2017-12-22	09:00:00	Ice	-21.114279379394535	0.08	-8.454
514	2017-12-22	10:00:00	Ice	-21.255429008046075	0.075	-7.454
515	2017-12-22	11:00:00	Ice	-24.430269949054754	0.07	-6.654
516	2017-12-22	12:00:00	Ice	-14.229586491666609	0.065	-6.354
517	2017-12-22	13:00:00	Ice	-16.136256505871224	0.06	-6.553999999999999
518	2017-12-22	14:00:00	Ice	-13.838868659782406	0.055	-8.154
519	2017-12-22	15:00:00	Ice	-16.87707762113591	0.05	-9.554
520	2017-12-22	16:00:00	Ice	-17.54907230098577	0.045	-10.254000000000001
521	2017-12-22	17:00:00	Ice	-22.579099421211883	0.04	-10.354000000000001
522	2017-12-22	18:00:00	Ice	-24.64324180902344	0.035	-10.154
523	2017-12-22	19:00:00	Ice	-21.68713146186122	0.03	-11.254000000000001
524	2017-12-22	20:00:00	Ice	-24.749951163841285	0.025	-11.354000000000001
525	2017-12-22	21:00:00	Ice	-23.692570991037783	0.02	-12.654000000000002
526	2017-12-22	22:00:00	Ice	-25.23522421793805	0.015	-14.054
527	2017-12-22	23:00:00	Ice	-26.049358187884877	0.01	-15.054
528	2017-12-23	00:00:00	Ice	-27.770611671099537	0.005	-18.354
529	2017-12-23	01:00:00	Ice	-30.0	0.0	-18.554000000000002
530	2017-12-23	02:00:00		-30.0	0.0	-19.054000000000002
531	2017-12-23	03:00:00	Water	-0.7744138381216922	0.0	-19.554000000000002
532	2017-12-23	04:00:00	Water	-1.5432668468475725	0.0	-19.354
533	2017-12-23	05:00:00	Water	-2.3100139487769633	0.0	-19.954
534	2017-12-23	06:00:00	Water	-3.06574263297429	0.0	-19.654
535	2017-12-23	07:00:00	Water	-3.795136815217518	0.0	-20.054000000000002
536	2017-12-23	08:00:00	Water	-4.411240297695004	0.0	-19.854
537	2017-12-23	09:00:00	Water	-4.690017614403162	0.0	-18.654
538	2017-12-23	10:00:00	Water	-4.191028381099925	0.0	-16.354
539	2017-12-23	11:00:00	Water	-3.3965847711002612	0.0	-14.254000000000001
540	2017-12-23	12:00:00	Water	-2.437780833211515	0.0	-11.754000000000001
541	2017-12-23	13:00:00	Water	-1.6122093860412356	0.0	-9.054
542	2017-12-23	14:00:00	Water	-1.1340447513201486	0.0	-6.654
543	2017-12-23	15:00:00	Water	-1.3096167462063704	0.0	-7.754
544	2017-12-23	16:00:00	Water	-2.1336822965552633	0.0	-10.754000000000001
545	2017-12-23	17:00:00	Water	-2.826993815809657	0.0	-11.954
546	2017-12-23	18:00:00	Water	-3.5092665791265762	0.0	-12.054
547	2017-12-23	19:00:00	Water	-4.133527494380189	0.0	-12.754000000000001
548	2017-12-23	20:00:00	Water	-4.693436825934731	0.0	-12.054
549	2017-12-23	21:00:00	Water	-5.236380811355561	0.0	-11.454
550	2017-12-23	22:00:00	Water	-5.753369067586428	0.0	-11.654000000000002
551	2017-12-23	23:00:00	Water	-6.284780899544317	0.0	-11.554
552	2017-12-24	00:00:00	Water	-6.783055692337987	0.01	-17.054000000000002
553	2017-12-24	01:00:00	Ice	0.0	0.005	-16.854
554	2017-12-24	02:00:00	Ice	-29.61413719274029	0.0	-17.654
555	2017-12-24	03:00:00		-29.61413719274029	0.0	-15.954
556	2017-12-24	04:00:00	Water	-0.6854710997229102	0.0	-14.454
557	2017-12-24	05:00:00	Water	-1.3844183923664868	0.0	-13.754000000000001
558	2017-12-24	06:00:00	Water	-1.9870558643003517	0.0	-13.054
559	2017-12-24	07:00:00	Water	-2.6227088983995137	0.0	-12.554
560	2017-12-24	08:00:00	Water	-3.2082040241495893	0.0	-11.554
561	2017-12-24	09:00:00	Water	-3.5883484992081573	0.0	-10.754000000000001
562	2017-12-24	10:00:00	Water	-3.6259588923853143	0.0	-9.354
563	2017-12-24	11:00:00	Water	-3.346319266081264	0.0	-8.154
564	2017-12-24	12:00:00	Water	-3.0906039405810004	0.0	-6.954
565	2017-12-24	13:00:00	Water	-2.665044429369323	0.0	-5.654
566	2017-12-24	14:00:00	Water	-2.5016202767495876	0.0	-4.954
567	2017-12-24	15:00:00	Water	-2.540938279087419	0.0	-5.954
568	2017-12-24	16:00:00	Water	-2.999016040701071	0.0	-6.553999999999999
569	2017-12-24	17:00:00	Water	-3.4588924889723227	0.0	-6.954
570	2017-12-24	18:00:00	Water	-3.9375239702251545	0.0	-7.454
571	2017-12-24	19:00:00	Water	-4.418649162136087	0.0	-7.154
572	2017-12-24	20:00:00	Water	-4.8901199947076055	0.0	-7.254
573	2017-12-24	21:00:00	Water	-5.327486311347511	0.0	-8.654
574	2017-12-24	22:00:00	Water	-5.792934656239636	0.0	-8.854
575	2017-12-24	23:00:00	Water	-6.272671069784595	0.0	-9.554
576	2017-12-25	00:00:00	Water	-6.726888822038998	0.01	-17.054000000000002
577	2017-12-25	01:00:00	Ice	0.0	0.005	-16.854
578	2017-12-25	02:00:00	Ice	-29.61413719274029	0.0	-17.654
579	2017-12-25	03:00:00		-29.61413719274029	0.0	-15.954
580	2017-12-25	04:00:00	Water	-0.6854675053330801	0.0	-14.454
581	2017-12-25	05:00:00	Water	-1.3844113076682496	0.0	-13.754000000000001
582	2017-12-25	06:00:00	Water	-1.9870453482680097	0.0	-13.054
583	2017-12-25	07:00:00	Water	-2.622695086086672	0.0	-12.554
584	2017-12-25	08:00:00	Water	-3.208187005160969	0.0	-11.554
585	2017-12-25	09:00:00	Water	-3.5883283817403706	0.0	-10.754000000000001
586	2017-12-25	10:00:00	Water	-3.62593570974289	0.0	-9.354
587	2017-12-25	11:00:00	Water	-3.346293036763301	0.0	-8.154
588	2017-12-25	12:00:00	Water	-3.0905748420390906	0.0	-6.954
589	2017-12-25	13:00:00	Water	-2.6650125812719976	0.0	-5.654
590	2017-12-25	14:00:00	Water	-2.501585805554598	0.0	-4.954
591	2017-12-25	15:00:00	Water	-2.5409013581815065	0.0	-5.954
592	2017-12-25	16:00:00	Water	-2.998977392641289	0.0	-6.553999999999999
593	2017-12-25	17:00:00	Water	-3.4588512688066646	0.0	-6.954
594	2017-12-25	18:00:00	Water	-3.9374805100059462	0.0	-7.454
595	2017-12-25	19:00:00	Water	-4.4186035830006	0.0	-7.154
596	2017-12-25	20:00:00	Water	-4.890072591684046	0.0	-7.254
597	2017-12-25	21:00:00	Water	-5.327436779526684	0.0	-8.654
598	2017-12-25	22:00:00	Water	-5.792883181381788	0.0	-8.854
599	2017-12-25	23:00:00	Water	-6.272618095704234	0.0	-9.554
600	2017-12-26	00:00:00	Water	-6.726833932248566	0.01	-17.054000000000002
601	2017-12-26	01:00:00	Ice	0.0	0.005	-16.854
602	2017-12-26	02:00:00	Ice	-29.61413719274029	0.0	-17.654
603	2017-12-26	03:00:00		-29.61413719274029	0.0	-15.954
604	2017-12-26	04:00:00	Water	-0.6854639274490271	0.0	-14.454
605	2017-12-26	05:00:00	Water	-1.3844042555035965	0.0	-13.754000000000001
606	2017-12-26	06:00:00	Water	-1.987034880526231	0.0	-13.054
607	2017-12-26	07:00:00	Water	-2.6226813372012012	0.0	-12.554
608	2017-12-26	08:00:00	Water	-3.208170064325064	0.0	-11.554
609	2017-12-26	09:00:00	Water	-3.588308356653819	0.0	-10.754000000000001
610	2017-12-26	10:00:00	Water	-3.6259126335572835	0.0	-9.354
611	2017-12-26	11:00:00	Water	-3.3462669278927835	0.0	-8.154
612	2017-12-26	12:00:00	Water	-3.090545877120464	0.0	-6.954
613	2017-12-26	13:00:00	Water	-2.6649808794243266	0.0	-5.654
614	2017-12-26	14:00:00	Water	-2.501551492655008	0.0	-4.954
615	2017-12-26	15:00:00	Water	-2.5408646068206537	0.0	-5.954
616	2017-12-26	16:00:00	Water	-2.998938922058742	0.0	-6.553999999999999
617	2017-12-26	17:00:00	Water	-3.4588102379298054	0.0	-6.954
618	2017-12-26	18:00:00	Water	-3.9374372493625525	0.0	-7.454
619	2017-12-26	19:00:00	Water	-4.418558213171759	0.0	-7.154
620	2017-12-26	20:00:00	Water	-4.89002540634341	0.0	-7.254
621	2017-12-26	21:00:00	Water	-5.327387475164935	0.0	-8.654
622	2017-12-26	22:00:00	Water	-5.792831942906296	0.0	-8.854
623	2017-12-26	23:00:00	Water	-6.272565364891856	0.0	-9.554
624	2017-12-27	00:00:00	Water	-6.726779294523874	0.01	-11.354000000000001
625	2017-12-27	01:00:00	Ice	0.0	0.005	-12.854000000000001
626	2017-12-27	02:00:00	Ice	-26.086837407348085	0.0	-13.354000000000001
627	2017-12-27	03:00:00		-26.086837407348085	0.0	-14.054
628	2017-12-27	04:00:00	Water	-0.7017872396077397	0.0	-14.054
629	2017-12-27	05:00:00	Water	-1.3934310362197668	0.0	-14.854000000000001
630	2017-12-27	06:00:00	Water	-2.097867246262134	0.0	-14.754000000000001
631	2017-12-27	07:00:00	Water	-2.828023089427746	0.0	-14.054
632	2017-12-27	08:00:00	Water	-3.378454610259836	0.0	-12.554
633	2017-12-27	09:00:00	Water	-3.587167992334451	0.0	-10.754000000000001
634	2017-12-27	10:00:00	Water	-3.08740584543116	0.0	-8.954
635	2017-12-27	11:00:00	Water	-2.31349354798187	0.0	-7.454
636	2017-12-27	12:00:00	Water	-1.3945116571923146	0.0	-7.053999999999999
637	2017-12-27	13:00:00	Water	-0.5895776953282683	0.0	-6.254
638	2017-12-27	14:00:00	Water	-0.1013232582722185	0.0	-5.553999999999999
639	2017-12-27	15:00:00	Water	-0.05657618051433735	0.0	-7.254
640	2017-12-27	16:00:00	Water	-0.5501798530480685	0.0	-11.254000000000001
641	2017-12-27	17:00:00	Water	-1.3595324954250618	0.0	-12.354000000000001
642	2017-12-27	18:00:00	Water	-2.0850023177285344	0.0	-12.954
643	2017-12-27	19:00:00	Water	-2.770770985776098	0.0	-13.654000000000002
644	2017-12-27	20:00:00	Water	-3.4642799691464448	0.0	-12.454
645	2017-12-27	21:00:00	Water	-4.092790472044296	0.0	-10.754000000000001
646	2017-12-27	22:00:00	Water	-4.686073219417394	0.0	-10.254000000000001
647	2017-12-27	23:00:00	Water	-5.221581294088833	0.0	-9.254
