,Rad,Tair,RH,Wind,Pressure,Prec,Cl,Date,Time,huma,rho_air
462,0.0,-14.054,89.4,1.0,83480.0,0.0,0.15985,2017-12-25,06:00:00,0.00138,1.12241
463,5.0,-13.954,90.4,0.8,83460.0,0.0,0.15985,2017-12-25,07:00:00,0.00141,1.12171
464,45.0,-14.554,88.8,0.8,83450.0,0.0,0.53579,2017-12-25,08:00:00,0.00132,1.12418
465,255.0,-11.454,88.5,0.4,83440.0,0.0,0.08125,2017-12-25,09:00:00,0.00169,1.11073
466,344.0,-8.654,90.6,0.3,83390.0,0.0,0.04768,2017-12-25,10:00:00,0.00216,1.09831
467,381.0,-5.854,82.4,0.5,83290.0,0.0,0.05234,2017-12-25,11:00:00,0.00244,1.0855
468,360.0,-3.454,75.3,0.4,83190.0,0.0,0.08364,2017-12-25,12:00:00,0.00268,1.07455
469,287.0,-1.554,65.6,0.4,83120.0,0.0,0.0234,2017-12-25,13:00:00,0.00269,1.06614
470,172.0,-1.354,65.2,0.7,83090.0,0.0,0.0368,2017-12-25,14:00:00,0.00271,1.06497
471,30.0,-2.154,61.5,2.8,83080.0,0.0,0.13529,2017-12-25,15:00:00,0.00241,1.06798
472,0.0,-4.054,69.8,3.1,83070.0,0.0,0.19144,2017-12-25,16:00:00,0.00238,1.07539
473,0.0,-7.454,78.1,1.7,83050.0,0.0,0.19144,2017-12-25,17:00:00,0.00205,1.08889
474,0.0,-7.954,85.7,1.6,83030.0,0.0,0.19144,2017-12-25,18:00:00,0.00217,1.09068
475,0.0,-6.054,82.7,3.4,83000.0,0.0,0.19144,2017-12-25,19:00:00,0.00242,1.08253
476,0.0,-3.254,86.1,5.1,82980.0,0.0,0.19144,2017-12-25,20:00:00,0.00312,1.07104
477,0.0,-2.554,86.8,5.2,82950.0,0.0,0.19144,2017-12-25,21:00:00,0.00332,1.06789
478,0.0,-3.454,85.7,4.3,82920.0,0.0,0.19144,2017-12-25,22:00:00,0.00306,1.07106
479,0.0,-5.154,83.4,3.8,82890.0,0.0,0.19144,2017-12-25,23:00:00,0.00262,1.07747
480,0.0,-4.854,82.9,3.2,82830.0,0.0,0.33507,2017-12-26,00:00:00,0.00267,1.07548
481,0.0,-2.754,79.1,4.6,82770.0,0.0,0.33507,2017-12-26,01:00:00,0.00298,1.06636
482,0.0,-4.354,81.9,1.8,82730.0,0.0,0.33507,2017-12-26,02:00:00,0.00274,1.07219
483,0.0,-8.054,92.1,1.6,82660.0,0.0,0.33507,2017-12-26,03:00:00,0.00232,1.08623
484,0.0,-8.054,90.7,1.3,82590.0,0.0,0.33507,2017-12-26,04:00:00,0.00229,1.08531
485,0.0,-8.654,92.2,1.8,82510.0,0.0,0.33507,2017-12-26,05:00:00,0.00222,1.08672
486,0.0,-8.954,93.5,1.8,82460.0,0.0,0.33507,2017-12-26,06:00:00,0.0022,1.0873
487,4.0,-8.854,94.7,1.6,82430.0,0.0,0.33507,2017-12-26,07:00:00,0.00225,1.08649
488,78.0,-7.854,93.2,1.4,82400.0,0.0,0.02,2017-12-26,08:00:00,0.0024,1.082
489,216.0,-5.454,88.7,0.8,82360.0,0.0,0.22176,2017-12-26,09:00:00,0.00274,1.07178
490,262.0,-1.354,82.1,2.7,82290.0,0.0,0.27469,2017-12-26,10:00:00,0.00345,1.05471
491,183.0,-0.054,78.3,4.6,82230.0,0.0,0.54482,2017-12-26,11:00:00,0.00363,1.04893
492,146.0,-0.054,76.6,5.4,82150.0,0.0,0.62836,2017-12-26,12:00:00,0.00355,1.04791
493,154.0,0.046,73.0,4.2,82080.0,0.0,0.47415,2017-12-26,13:00:00,0.00341,1.04663
494,62.0,-0.554,80.0,3.6,82050.0,0.0,0.6528,2017-12-26,14:00:00,0.00358,1.04855
495,21.0,-1.154,85.1,3.2,82030.0,0.0,0.39471,2017-12-26,15:00:00,0.00365,1.05061
496,0.0,-1.354,86.2,2.5,82010.0,0.0,0.58254,2017-12-26,16:00:00,0.00364,1.05112
497,0.0,-1.754,90.8,1.4,81950.0,0.0002,0.58254,2017-12-26,17:00:00,0.00373,1.0519
498,0.0,-2.054,93.3,1.0,81890.0,0.0007,0.58254,2017-12-26,18:00:00,0.00375,1.0523
499,0.0,-2.154,94.5,0.8,81820.0,0.0006,0.58254,2017-12-26,19:00:00,0.00377,1.05178
500,0.0,-1.954,91.7,1.1,81710.0,0.0001,0.58254,2017-12-26,20:00:00,0.00372,1.0496
501,0.0,-1.654,89.9,1.7,81620.0,0.0002,0.58254,2017-12-26,21:00:00,0.00373,1.04728
502,0.0,-1.754,91.5,1.7,81540.0,0.0003,0.58254,2017-12-26,22:00:00,0.00377,1.04664
503,0.0,-1.854,91.7,2.5,81450.0,0.0001,0.58254,2017-12-26,23:00:00,0.00376,1.04587
504,0.0,-1.954,88.9,3.2,81370.0,0.0001,0.13711,2017-12-27,00:00:00,0.00362,1.04523
505,0.0,-1.954,89.1,1.8,81250.0,0.0,0.13711,2017-12-27,01:00:00,0.00363,1.04369
506,0.0,-1.954,88.7,1.4,81120.0,0.0002,0.13711,2017-12-27,02:00:00,0.00362,1.04202
507,0.0,-2.354,87.1,3.0,81010.0,0.0,0.13711,2017-12-27,03:00:00,0.00346,1.04214
508,0.0,-2.454,85.5,4.2,80920.0,0.0,0.13711,2017-12-27,04:00:00,0.00337,1.04137
509,0.0,-2.254,82.9,5.0,80830.0,0.0,0.13711,2017-12-27,05:00:00,0.00332,1.03944
510,0.0,-2.254,86.2,4.6,80800.0,0.0,0.13711,2017-12-27,06:00:00,0.00346,1.03906
511,4.0,-1.954,84.9,4.0,80730.0,0.0,0.13711,2017-12-27,07:00:00,0.00348,1.03701
512,39.0,-2.154,85.7,2.1,80660.0,0.0,0.51,2017-12-27,08:00:00,0.00347,1.03687
513,69.0,-2.754,93.8,0.4,80610.0,0.0002,0.7514,2017-12-27,09:00:00,0.00363,1.03853
514,100.0,-2.654,93.7,1.3,80490.0,0.0,0.72316,2017-12-27,10:00:00,0.00366,1.0366
515,67.0,-2.454,94.7,1.6,80360.0,0.0007,0.83335,2017-12-27,11:00:00,0.00376,1.03416
516,54.0,-2.154,95.3,1.6,80230.0,0.0008,0.86255,2017-12-27,12:00:00,0.00388,1.03135
517,37.0,-2.154,96.7,1.2,80140.0,0.0018,0.87625,2017-12-27,13:00:00,0.00394,1.03019
518,18.0,-2.054,97.0,0.9,80050.0,0.0014,0.91046,2017-12-27,14:00:00,0.00399,1.02865
519,1.0,-2.054,95.9,1.6,79990.0,0.0016,0.56929,2017-12-27,15:00:00,0.00395,1.02788
520,0.0,-2.154,96.3,1.5,79930.0,0.0014,0.53503,2017-12-27,16:00:00,0.00394,1.02749
521,0.0,-2.254,96.6,1.6,79920.0,0.001,0.53503,2017-12-27,17:00:00,0.00392,1.02774
522,0.0,-2.254,96.1,1.7,79920.0,0.0006,0.53503,2017-12-27,18:00:00,0.0039,1.02774
523,0.0,-2.154,93.6,2.6,79890.0,0.0003,0.53503,2017-12-27,19:00:00,0.00383,1.02698
524,0.0,-2.154,88.8,5.0,79870.0,0.0002,0.53503,2017-12-27,20:00:00,0.00363,1.02672
525,0.0,-3.054,85.4,5.9,79930.0,0.0001,0.53503,2017-12-27,21:00:00,0.00326,1.03091
526,0.0,-4.454,85.6,4.7,80040.0,0.0,0.53503,2017-12-27,22:00:00,0.00294,1.03771
527,0.0,-4.954,87.5,4.0,80080.0,0.0,0.53503,2017-12-27,23:00:00,0.00289,1.04016
528,0.0,-5.254,83.3,3.6,80110.0,0.0,0.06899,2017-12-28,00:00:00,0.00269,1.04172
529,0.0,-5.854,86.6,1.4,80180.0,0.0,0.06899,2017-12-28,01:00:00,0.00267,1.04497
530,0.0,-6.454,93.6,0.7,80240.0,0.0,0.06899,2017-12-28,02:00:00,0.00275,1.0481
531,0.0,-6.454,93.4,1.1,80270.0,0.0,0.06899,2017-12-28,03:00:00,0.00275,1.0485
532,0.0,-6.654,94.0,1.0,80300.0,0.0,0.06899,2017-12-28,04:00:00,0.00272,1.04968
533,0.0,-6.954,94.4,1.2,80360.0,0.0,0.06899,2017-12-28,05:00:00,0.00267,1.05164
534,0.0,-7.654,96.3,0.6,80410.0,0.0,0.06899,2017-12-28,06:00:00,0.00258,1.05507
535,4.0,-7.454,93.8,1.0,80480.0,0.0,0.06899,2017-12-28,07:00:00,0.00255,1.0552
536,49.0,-6.954,90.5,1.4,80540.0,0.0,0.38436,2017-12-28,08:00:00,0.00255,1.054
537,105.0,-6.154,81.9,1.2,80610.0,0.0,0.60575,2017-12-28,09:00:00,0.00245,1.05175
538,124.0,-6.354,79.9,1.8,80670.0,0.0,0.65672,2017-12-28,10:00:00,0.00235,1.05333
539,126.0,-6.554,84.1,1.0,80690.0,0.0,0.6866,2017-12-28,11:00:00,0.00244,1.05438
540,127.0,-6.954,88.3,1.9,80700.0,0.0001,0.67673,2017-12-28,12:00:00,0.00248,1.05609
541,110.0,-7.354,87.3,1.2,80770.0,0.0,0.63208,2017-12-28,13:00:00,0.00238,1.0586
542,75.0,-7.554,85.0,0.7,80860.0,0.0,0.6269,2017-12-28,14:00:00,0.00228,1.06058
543,22.0,-7.754,77.9,2.4,80960.0,0.0,0.5688,2017-12-28,15:00:00,0.00205,1.06269
544,0.0,-8.054,76.8,2.8,81040.0,0.0,0.38964,2017-12-28,16:00:00,0.00197,1.06494
545,0.0,-8.454,77.6,2.5,81100.0,0.0,0.38964,2017-12-28,17:00:00,0.00193,1.06734
546,0.0,-8.954,80.1,1.9,81190.0,0.0,0.38964,2017-12-28,18:00:00,0.00192,1.07055
547,0.0,-9.554,87.1,1.2,81260.0,0.0,0.38964,2017-12-28,19:00:00,0.00199,1.07391
548,0.0,-10.354,93.0,0.6,81330.0,0.0,0.38964,2017-12-28,20:00:00,0.00199,1.07811
549,0.0,-10.854,96.1,0.3,81380.0,0.0,0.38964,2017-12-28,21:00:00,0.00197,1.08083
550,0.0,-11.054,94.3,0.6,81460.0,0.0,0.38964,2017-12-28,22:00:00,0.00191,1.08272
551,0.0,-11.354,83.1,0.7,81530.0,0.0,0.38964,2017-12-28,23:00:00,0.00164,1.08489
552,0.0,-11.854,78.4,1.2,81580.0,0.0,0.06055,2017-12-29,00:00:00,0.00148,1.08763
553,0.0,-12.654,79.2,1.0,81660.0,0.0,0.06055,2017-12-29,01:00:00,0.0014,1.09204
554,0.0,-13.354,78.8,1.0,81720.0,0.0,0.06055,2017-12-29,02:00:00,0.00132,1.09579
555,0.0,-13.354,80.1,0.7,81770.0,0.0,0.06055,2017-12-29,03:00:00,0.00134,1.09646
556,0.0,-14.654,78.5,1.1,81790.0,0.0,0.06055,2017-12-29,04:00:00,0.00118,1.10224
557,0.0,-17.054,84.3,0.7,81840.0,0.0,0.06055,2017-12-29,05:00:00,0.00104,1.11325
558,0.0,-18.054,84.8,0.8,81890.0,0.0,0.06055,2017-12-29,06:00:00,0.00096,1.1183
559,5.0,-19.554,86.8,0.8,81950.0,0.0,0.06055,2017-12-29,07:00:00,0.00086,1.12574
560,43.0,-19.954,84.2,1.0,81980.0,0.0,0.45974,2017-12-29,08:00:00,0.00081,1.12793
561,261.0,-18.554,82.4,0.5,81980.0,0.0,0.02,2017-12-29,09:00:00,0.00089,1.12173
562,354.0,-16.554,79.2,0.5,81960.0,0.0,0.02,2017-12-29,10:00:00,0.00101,1.11271
563,394.0,-15.854,75.8,0.5,81910.0,0.0,0.02,2017-12-29,11:00:00,0.00103,1.10901
564,385.0,-13.354,67.3,0.5,81910.0,0.0,0.02,2017-12-29,12:00:00,0.00112,1.09833
565,200.0,-12.254,60.2,0.8,81890.0,0.0,0.33106,2017-12-29,13:00:00,0.0011,1.09344
566,95.0,-12.054,63.3,0.9,81910.0,0.0,0.52741,2017-12-29,14:00:00,0.00117,1.09287
567,24.0,-12.254,69.6,0.6,81910.0,0.0,0.5296,2017-12-29,15:00:00,0.00127,1.0937
568,0.0,-11.954,75.6,1.0,81890.0,0.0,0.18122,2017-12-29,16:00:00,0.00141,1.09218
569,0.0,-12.054,78.0,1.1,81940.0,0.0,0.18122,2017-12-29,17:00:00,0.00145,1.09327
570,0.0,-12.554,79.5,1.0,81910.0,0.0,0.18122,2017-12-29,18:00:00,0.00142,1.09496
571,0.0,-11.954,78.6,1.3,81910.0,0.0,0.18122,2017-12-29,19:00:00,0.00147,1.09245
572,0.0,-11.254,78.3,1.2,81870.0,0.0,0.18122,2017-12-29,20:00:00,0.00155,1.089
573,0.0,-11.154,78.5,1.1,81820.0,0.0,0.18122,2017-12-29,21:00:00,0.00157,1.08792
574,0.0,-10.054,84.4,1.4,81940.0,0.001,0.18122,2017-12-29,22:00:00,0.00183,1.08496
575,0.0,-10.254,87.6,2.2,81970.0,0.0008,0.18122,2017-12-29,23:00:00,0.00187,1.08618
576,0.0,-10.254,89.5,1.4,82010.0,0.0005,0.06239,2017-12-30,00:00:00,0.00191,1.08671
577,0.0,-10.054,85.7,1.1,82060.0,0.0,0.06239,2017-12-30,01:00:00,0.00186,1.08654
578,0.0,-9.954,84.7,1.6,82080.0,0.0,0.06239,2017-12-30,02:00:00,0.00185,1.0864
579,0.0,-9.654,85.0,1.2,82080.0,0.0,0.06239,2017-12-30,03:00:00,0.0019,1.08516
580,0.0,-8.854,88.3,1.3,82130.0,0.0004,0.06239,2017-12-30,04:00:00,0.00211,1.08253
581,0.0,-8.154,96.7,1.1,82130.0,0.0004,0.06239,2017-12-30,05:00:00,0.00244,1.07967
582,0.0,-7.754,96.6,1.1,82140.0,0.0001,0.06239,2017-12-30,06:00:00,0.00251,1.07818
583,2.0,-7.554,98.0,0.5,82170.0,0.001,0.06239,2017-12-30,07:00:00,0.00259,1.07776
584,29.0,-7.254,97.9,0.9,82180.0,0.0004,0.63564,2017-12-30,08:00:00,0.00264,1.07668
585,79.0,-7.054,98.3,0.4,82180.0,0.0005,0.70337,2017-12-30,09:00:00,0.0027,1.07587
586,98.0,-6.454,96.8,0.2,82230.0,0.0006,0.7287,2017-12-30,10:00:00,0.00278,1.0741
587,126.0,-5.554,94.6,0.6,82230.0,0.0002,0.6866,2017-12-30,11:00:00,0.00291,1.07049
588,116.0,-4.954,94.5,0.3,82230.0,0.0,0.70473,2017-12-30,12:00:00,0.00304,1.06809
589,92.0,-4.254,92.2,1.2,82250.0,0.0001,0.69229,2017-12-30,13:00:00,0.00313,1.06557
590,62.0,-4.454,91.7,0.9,82290.0,0.0,0.69157,2017-12-30,14:00:00,0.00306,1.06688
591,20.0,-3.954,91.5,0.7,82370.0,0.0,0.608,2017-12-30,15:00:00,0.00317,1.06594
592,0.0,-3.854,92.3,1.2,82430.0,0.0,0.40505,2017-12-30,16:00:00,0.00322,1.06632
593,0.0,-3.154,91.5,1.5,82460.0,0.0,0.40505,2017-12-30,17:00:00,0.00336,1.06394
594,0.0,-2.454,90.4,1.5,82510.0,0.0,0.40505,2017-12-30,18:00:00,0.0035,1.06183
595,0.0,-1.154,89.0,1.4,82570.0,0.0,0.40505,2017-12-30,19:00:00,0.00379,1.05752
596,0.0,-0.754,92.0,1.3,82620.0,0.0,0.40505,2017-12-30,20:00:00,0.00403,1.05661
597,0.0,-0.854,93.1,0.8,82630.0,0.0,0.40505,2017-12-30,21:00:00,0.00405,1.05713
598,0.0,-1.854,95.3,1.2,82650.0,0.0,0.40505,2017-12-30,22:00:00,0.00385,1.06128
599,0.0,-2.154,93.8,1.6,82620.0,0.0,0.40505,2017-12-30,23:00:00,0.00371,1.06207
600,0.0,-2.054,93.3,1.6,82640.0,0.0,0.05121,2017-12-31,00:00:00,0.00371,1.06193
601,0.0,-4.154,99.0,1.0,82690.0,0.0,0.05121,2017-12-31,01:00:00,0.00337,1.07087
602,0.0,-6.054,99.6,1.2,82700.0,0.0,0.05121,2017-12-31,02:00:00,0.00293,1.07862
603,0.0,-6.654,99.9,0.8,82720.0,0.0,0.05121,2017-12-31,03:00:00,0.00281,1.08131
604,0.0,-8.454,100.0,0.7,82750.0,0.0,0.05121,2017-12-31,04:00:00,0.00244,1.08906
605,0.0,-9.254,99.5,1.0,82780.0,0.0,0.05121,2017-12-31,05:00:00,0.00228,1.09276
606,0.0,-10.754,100.0,0.8,82800.0,0.0,0.05121,2017-12-31,06:00:00,0.00204,1.09927
607,4.0,-9.254,99.1,0.9,82830.0,0.0,0.05121,2017-12-31,07:00:00,0.00227,1.09342
608,38.0,-11.554,96.6,0.8,82850.0,0.0,0.52256,2017-12-31,08:00:00,0.00184,1.1033
609,248.0,-8.454,97.9,0.7,82840.0,0.0,0.06881,2017-12-31,09:00:00,0.00239,1.09024
610,339.0,-7.754,98.8,0.4,82830.0,0.0,0.06153,2017-12-31,10:00:00,0.00255,1.08724
611,378.0,-5.254,93.7,0.6,82770.0,0.0,0.0598,2017-12-31,11:00:00,0.00293,1.07631
612,361.0,-3.254,90.3,0.6,82710.0,0.0,0.08109,2017-12-31,12:00:00,0.00328,1.06756
613,293.0,-2.754,89.1,0.6,82650.0,0.0,0.02,2017-12-31,13:00:00,0.00337,1.06481
614,197.0,0.246,77.8,2.5,82610.0,0.0,0.02,2017-12-31,14:00:00,0.00366,1.05262
615,50.0,0.746,75.4,4.5,82570.0,0.0,0.02,2017-12-31,15:00:00,0.00368,1.05019
616,0.0,-1.054,85.0,3.5,82520.0,0.0,0.07308,2017-12-31,16:00:00,0.00365,1.05649
617,0.0,-0.754,87.2,4.9,82500.0,0.0,0.07308,2017-12-31,17:00:00,0.00383,1.05508
618,0.0,-0.554,87.6,4.8,82470.0,0.0,0.07308,2017-12-31,18:00:00,0.0039,1.05392
619,0.0,-0.054,85.6,4.3,82450.0,0.0,0.07308,2017-12-31,19:00:00,0.00395,1.05173
620,0.0,-0.154,84.7,3.9,82440.0,0.0,0.07308,2017-12-31,20:00:00,0.00388,1.05199
621,0.0,-0.854,84.3,3.8,82400.0,0.0,0.07308,2017-12-31,21:00:00,0.00367,1.05418
622,0.0,-1.554,85.7,4.1,82350.0,0.0,0.07308,2017-12-31,22:00:00,0.00355,1.05626
623,0.0,-1.954,85.5,3.1,82320.0,0.0,0.07308,2017-12-31,23:00:00,0.00344,1.05743
624,0.0,-2.154,86.1,2.6,82300.0,0.0,0.13169,2018-01-01,00:00:00,0.00341,1.05796
625,0.0,-1.554,83.2,2.7,82270.0,0.0,0.13169,2018-01-01,01:00:00,0.00345,1.05523
626,0.0,-2.554,87.1,1.2,82240.0,0.0,0.13169,2018-01-01,02:00:00,0.00336,1.05875
627,0.0,-2.854,89.4,1.2,82200.0,0.0,0.13169,2018-01-01,03:00:00,0.00337,1.05941
628,0.0,-3.354,93.5,0.7,82150.0,0.0003,0.13169,2018-01-01,04:00:00,0.0034,1.06072
629,0.0,-3.054,96.0,0.6,82100.0,0.0003,0.13169,2018-01-01,05:00:00,0.00357,1.0589
630,0.0,-3.154,95.8,0.4,82070.0,0.0008,0.13169,2018-01-01,06:00:00,0.00354,1.05891
631,0.0,-1.754,88.8,5.5,82140.0,0.0004,0.13169,2018-01-01,07:00:00,0.00364,1.05434
632,6.0,-1.954,86.2,4.2,82240.0,0.0,0.13169,2018-01-01,08:00:00,0.00347,1.0564
633,52.0,-3.154,90.7,1.7,82270.0,0.0,0.80324,2018-01-01,09:00:00,0.00334,1.06149
634,101.0,-3.354,90.8,0.9,82280.0,0.0,0.7172,2018-01-01,10:00:00,0.00329,1.0624
635,229.0,-3.154,88.2,0.9,82210.0,0.0,0.42896,2018-01-01,11:00:00,0.00325,1.06071
636,221.0,-2.554,79.3,1.1,82130.0,0.0,0.48062,2018-01-01,12:00:00,0.00306,1.05733
637,356.0,-2.254,67.2,3.3,82070.0,0.0,0.02,2018-01-01,13:00:00,0.00265,1.05539
638,265.0,-2.154,61.8,2.1,82020.0,0.0,0.24725,2018-01-01,14:00:00,0.00246,1.05436
639,110.0,-3.954,72.2,1.1,81950.0,0.0,0.21314,2018-01-01,15:00:00,0.00251,1.0605
640,15.0,-6.454,86.7,1.3,81910.0,0.0,0.6027,2018-01-01,16:00:00,0.0025,1.06992
641,0.0,-9.254,94.1,0.8,81850.0,0.0,0.30729,2018-01-01,17:00:00,0.00218,1.08048
642,0.0,-9.754,92.3,1.2,81800.0,0.0,0.30729,2018-01-01,18:00:00,0.00206,1.08187
643,0.0,-10.154,95.5,1.3,81760.0,0.0,0.30729,2018-01-01,19:00:00,0.00207,1.08298
644,0.0,-11.254,97.3,1.7,81750.0,0.0,0.30729,2018-01-01,20:00:00,0.00193,1.0874
645,0.0,-10.754,85.5,1.0,81780.0,0.0,0.30729,2018-01-01,21:00:00,0.00176,1.08573
646,0.0,-9.454,83.4,1.7,81790.0,0.0,0.30729,2018-01-01,22:00:00,0.0019,1.08051
647,0.0,-9.354,84.7,1.2,81800.0,0.0,0.30729,2018-01-01,23:00:00,0.00195,1.08023
648,0.0,-7.654,80.0,2.4,81830.0,0.0,0.21482,2018-01-02,00:00:00,0.0021,1.0737
649,0.0,-3.954,68.4,4.3,81860.0,0.0,0.21482,2018-01-02,01:00:00,0.00238,1.05934
650,0.0,-3.354,71.3,5.7,81910.0,0.0,0.21482,2018-01-02,02:00:00,0.0026,1.05763
651,0.0,-5.154,91.8,3.1,81940.0,0.0,0.21482,2018-01-02,03:00:00,0.00292,1.06512
652,0.0,-4.654,89.3,3.2,81990.0,0.0,0.21482,2018-01-02,04:00:00,0.00295,1.06378
653,0.0,-6.454,93.3,2.3,82020.0,0.0,0.21482,2018-01-02,05:00:00,0.00268,1.07136
654,0.0,-5.854,85.3,2.0,82080.0,0.0,0.21482,2018-01-02,06:00:00,0.00257,1.06973
655,0.0,-4.754,72.0,3.5,82120.0,0.0,0.21482,2018-01-02,07:00:00,0.00235,1.06587
656,18.0,-4.954,82.1,2.5,82200.0,0.0,0.59909,2018-01-02,08:00:00,0.00264,1.0677
657,112.0,-5.154,83.3,1.3,82270.0,0.0,0.59348,2018-01-02,09:00:00,0.00264,1.06941
658,134.0,-4.554,82.8,2.0,82340.0,0.0,0.63923,2018-01-02,10:00:00,0.00274,1.06793
659,271.0,-4.454,86.8,1.0,82420.0,0.0001,0.34425,2018-01-02,11:00:00,0.00289,1.06857
660,250.0,-3.554,71.5,1.9,82410.0,0.0,0.41247,2018-01-02,12:00:00,0.00255,1.06487
661,187.0,-3.554,64.4,2.6,82420.0,0.0,0.48522,2018-01-02,13:00:00,0.00229,1.065
662,240.0,-2.854,52.7,5.2,82440.0,0.0,0.31826,2018-01-02,14:00:00,0.00198,1.0625
663,131.0,-3.054,45.2,5.6,82470.0,0.0,0.06292,2018-01-02,15:00:00,0.00167,1.06367
664,15.0,-4.154,48.4,4.9,82520.0,0.0,0.6027,2018-01-02,16:00:00,0.00164,1.06867
665,0.0,-7.554,65.0,1.3,82560.0,0.0,0.40335,2018-01-02,17:00:00,0.0017,1.08288
666,0.0,-9.754,77.4,1.1,82570.0,0.0,0.40335,2018-01-02,18:00:00,0.00171,1.09205
667,0.0,-10.954,78.8,1.3,82610.0,0.0,0.40335,2018-01-02,19:00:00,0.00158,1.09758
668,0.0,-9.554,75.1,1.4,82660.0,0.0,0.40335,2018-01-02,20:00:00,0.00168,1.09241
669,0.0,-8.954,75.6,0.6,82630.0,0.0,0.40335,2018-01-02,21:00:00,0.00178,1.08954
670,0.0,-8.554,80.2,0.8,82590.0,0.0,0.40335,2018-01-02,22:00:00,0.00195,1.08736
671,0.0,-8.554,94.7,0.7,82560.0,0.0003,0.40335,2018-01-02,23:00:00,0.0023,1.08697
672,0.0,-8.454,97.6,0.7,82520.0,0.0006,0.13047,2018-01-03,00:00:00,0.00239,1.08603
673,0.0,-7.354,94.6,2.1,82480.0,0.0005,0.13047,2018-01-03,01:00:00,0.00252,1.08101
674,0.0,-7.054,96.2,1.1,82440.0,0.0003,0.13047,2018-01-03,02:00:00,0.00263,1.07927
675,0.0,-6.654,94.7,0.7,82380.0,0.0,0.13047,2018-01-03,03:00:00,0.00267,1.07687
676,0.0,-7.154,95.3,1.2,82310.0,0.0,0.13047,2018-01-03,04:00:00,0.00259,1.07797
677,0.0,-6.754,94.9,0.8,82220.0,0.0,0.13047,2018-01-03,05:00:00,0.00266,1.07518
678,0.0,-6.454,93.5,1.2,82120.0,0.0,0.13047,2018-01-03,06:00:00,0.00269,1.07266
679,0.0,-6.154,95.4,1.2,81980.0,0.0,0.13047,2018-01-03,07:00:00,0.00281,1.06963
680,34.0,-1.554,82.3,5.6,81850.0,0.0,0.35923,2018-01-03,08:00:00,0.00343,1.04985
681,38.0,-1.154,79.8,9.6,81730.0,0.0,0.86207,2018-01-03,09:00:00,0.00343,1.04677
682,104.0,-0.954,83.0,9.7,81620.0,0.0,0.72,2018-01-03,10:00:00,0.00363,1.04459
683,59.0,-0.954,83.7,9.7,81500.0,0.0,0.85723,2018-01-03,11:00:00,0.00366,1.04305
684,70.0,-1.554,89.0,9.4,81410.0,0.0002,0.83549,2018-01-03,12:00:00,0.00373,1.0442
685,53.0,0.546,83.7,6.4,81330.0,0.0002,0.8541,2018-01-03,13:00:00,0.0041,1.03517
686,26.0,-0.354,85.5,7.2,81480.0,0.0009,0.92614,2018-01-03,14:00:00,0.00391,1.0405
687,18.0,-1.754,77.4,10.0,81700.0,0.0001,0.87124,2018-01-03,15:00:00,0.00318,1.04869
688,1.0,-2.354,73.4,7.5,81740.0,0.0,0.55248,2018-01-03,16:00:00,0.00289,1.05153
689,0.0,-2.254,60.2,7.3,81800.0,0.0,0.55248,2018-01-03,17:00:00,0.00238,1.05192
690,0.0,-3.254,74.3,1.4,81790.0,0.0,0.55248,2018-01-03,18:00:00,0.00273,1.05568
691,0.0,-3.854,81.3,2.2,81780.0,0.0,0.55248,2018-01-03,19:00:00,0.00286,1.05791
692,0.0,-3.954,87.4,1.8,81840.0,0.0002,0.55248,2018-01-03,20:00:00,0.00305,1.05908
