,Rad,Tair,RH,Wind,Pressure,Prec,Cl,Date,Time,huma,rho_air
693,0.0,-3.554,80.6,3.4,81890.0,0.0,0.55248,2018-01-03,21:00:00,0.00289,1.05815
694,0.0,-2.654,63.6,3.9,81870.0,0.0,0.55248,2018-01-03,22:00:00,0.00244,1.05437
695,0.0,-3.954,85.4,2.5,81910.0,0.0001,0.55248,2018-01-03,23:00:00,0.00297,1.05998
696,0.0,-4.254,90.4,2.3,81900.0,0.0004,0.15095,2018-01-04,00:00:00,0.00308,1.06104
697,0.0,-4.454,92.3,2.7,81880.0,0.0003,0.15095,2018-01-04,01:00:00,0.0031,1.06157
698,0.0,-4.654,95.0,1.9,81870.0,0.0011,0.15095,2018-01-04,02:00:00,0.00314,1.06223
699,0.0,-4.654,96.2,1.8,81830.0,0.0011,0.15095,2018-01-04,03:00:00,0.00318,1.06171
700,0.0,-4.354,93.9,2.3,81820.0,0.0007,0.15095,2018-01-04,04:00:00,0.00318,1.06039
701,0.0,-3.854,90.2,2.9,81840.0,0.0002,0.15095,2018-01-04,05:00:00,0.00317,1.05868
702,0.0,-4.054,91.5,3.1,81810.0,0.0002,0.15095,2018-01-04,06:00:00,0.00317,1.05908
703,0.0,-4.154,92.6,3.6,81810.0,0.0003,0.15095,2018-01-04,07:00:00,0.00318,1.05948
704,3.0,-3.854,92.7,2.7,81790.0,0.0005,0.15095,2018-01-04,08:00:00,0.00326,1.05804
705,23.0,-3.754,92.8,2.3,81810.0,0.0005,0.91652,2018-01-04,09:00:00,0.00329,1.0579
706,34.0,-3.354,94.3,1.6,81830.0,0.0014,0.90846,2018-01-04,10:00:00,0.00344,1.05659
707,54.0,-2.854,94.3,1.1,81800.0,0.0012,0.86933,2018-01-04,11:00:00,0.00357,1.05425
708,52.0,-2.554,95.3,0.4,81750.0,0.0018,0.87779,2018-01-04,12:00:00,0.0037,1.05244
709,65.0,-1.954,96.6,0.4,81710.0,0.0026,0.82107,2018-01-04,13:00:00,0.00392,1.0496
710,45.0,-0.354,95.9,0.6,81710.0,0.0021,0.87217,2018-01-04,14:00:00,0.00438,1.04344
711,43.0,0.546,95.9,0.9,81710.0,0.0013,0.69241,2018-01-04,15:00:00,0.00467,1.04001
712,11.0,0.446,95.9,0.7,81720.0,0.0006,0.70865,2018-01-04,16:00:00,0.00464,1.04052
713,0.0,0.246,97.0,1.0,81730.0,0.0007,0.57106,2018-01-04,17:00:00,0.00463,1.04141
714,0.0,0.346,96.7,1.1,81720.0,0.0001,0.57106,2018-01-04,18:00:00,0.00465,1.0409
715,0.0,0.346,96.2,1.3,81690.0,0.0,0.57106,2018-01-04,19:00:00,0.00462,1.04051
716,0.0,0.646,94.9,1.5,81670.0,0.0,0.57106,2018-01-04,20:00:00,0.00466,1.03912
717,0.0,1.346,91.6,2.3,81660.0,0.0,0.57106,2018-01-04,21:00:00,0.00473,1.03634
718,0.0,1.146,92.2,2.1,81720.0,0.0,0.57106,2018-01-04,22:00:00,0.00469,1.03786
719,0.0,1.046,92.8,2.2,81750.0,0.0,0.57106,2018-01-04,23:00:00,0.00469,1.03862
720,0.0,0.946,93.3,2.1,81740.0,0.0,0.37611,2018-01-05,00:00:00,0.00468,1.03887
721,0.0,0.946,93.4,2.3,81740.0,0.0,0.37611,2018-01-05,01:00:00,0.00468,1.03887
722,0.0,-0.354,94.7,2.0,81750.0,0.0,0.37611,2018-01-05,02:00:00,0.00432,1.04395
723,0.0,-0.554,93.2,2.8,81770.0,0.0,0.37611,2018-01-05,03:00:00,0.00419,1.04497
724,0.0,-1.754,95.3,1.8,81770.0,0.0,0.37611,2018-01-05,04:00:00,0.00392,1.04959
725,0.0,-2.654,98.1,1.0,81800.0,0.0,0.37611,2018-01-05,05:00:00,0.00377,1.05347
726,0.0,-4.554,99.7,1.1,81820.0,0.0,0.37611,2018-01-05,06:00:00,0.00332,1.06118
727,0.0,-4.554,100.0,1.0,81880.0,0.0,0.37611,2018-01-05,07:00:00,0.00333,1.06196
728,10.0,-5.654,99.3,1.1,81920.0,0.0,0.89897,2018-01-05,08:00:00,0.00304,1.06685
729,90.0,-5.354,97.9,0.8,81930.0,0.0,0.67692,2018-01-05,09:00:00,0.00307,1.06578
730,166.0,-4.554,95.1,1.2,81950.0,0.0,0.56032,2018-01-05,10:00:00,0.00317,1.06287
731,349.0,-1.654,90.0,1.0,81910.0,0.0,0.17386,2018-01-05,11:00:00,0.00372,1.051
732,336.0,0.046,88.4,1.1,81820.0,0.0,0.21036,2018-01-05,12:00:00,0.00415,1.04332
733,272.0,2.146,79.4,1.2,81810.0,0.0,0.25124,2018-01-05,13:00:00,0.00433,1.03523
734,345.0,3.546,69.8,1.9,81810.0,0.0,0.02,2018-01-05,14:00:00,0.00421,1.02999
735,137.0,3.046,74.0,3.4,81820.0,0.0,0.02,2018-01-05,15:00:00,0.0043,1.03198
736,37.0,2.246,77.7,4.1,81820.0,0.0,0.02,2018-01-05,16:00:00,0.00427,1.03498
737,0.0,1.246,82.3,5.1,81810.0,0.0,0.47909,2018-01-05,17:00:00,0.00421,1.03863
738,0.0,0.146,87.5,4.5,81820.0,0.0,0.47909,2018-01-05,18:00:00,0.00413,1.04293
739,0.0,0.746,86.2,4.3,81880.0,0.0,0.47909,2018-01-05,19:00:00,0.00425,1.04141
740,0.0,0.446,86.2,1.9,81910.0,0.0,0.47909,2018-01-05,20:00:00,0.00416,1.04294
741,0.0,-1.454,91.3,1.5,81930.0,0.0,0.47909,2018-01-05,21:00:00,0.00383,1.05049
742,0.0,-0.854,89.6,1.3,81960.0,0.0,0.47909,2018-01-05,22:00:00,0.00393,1.04855
743,0.0,-0.154,89.7,0.7,81970.0,0.0,0.47909,2018-01-05,23:00:00,0.00414,1.04599
744,0.0,-1.554,94.6,0.6,81970.0,0.0,0.11035,2018-01-06,00:00:00,0.00394,1.05139
745,0.0,-2.954,94.6,0.8,81950.0,0.0,0.11035,2018-01-06,01:00:00,0.00355,1.05658
746,0.0,-2.854,92.7,1.3,81960.0,0.0,0.11035,2018-01-06,02:00:00,0.00351,1.05631
747,0.0,-2.854,94.6,0.8,81960.0,0.0,0.11035,2018-01-06,03:00:00,0.00358,1.05631
748,0.0,-3.054,94.3,1.1,81930.0,0.0,0.11035,2018-01-06,04:00:00,0.00351,1.05671
749,0.0,-3.054,96.4,0.7,81960.0,0.0,0.11035,2018-01-06,05:00:00,0.00359,1.0571
750,0.0,-4.354,98.7,1.0,81970.0,0.0,0.11035,2018-01-06,06:00:00,0.00334,1.06234
751,0.0,-4.054,95.3,1.6,82000.0,0.0,0.11035,2018-01-06,07:00:00,0.00329,1.06154
752,18.0,0.446,83.0,3.7,82040.0,0.0,0.81814,2018-01-06,08:00:00,0.004,1.04459
753,125.0,1.346,79.0,3.9,82070.0,0.0,0.55128,2018-01-06,09:00:00,0.00406,1.04155
754,228.0,1.746,79.6,3.5,82100.0,0.0,0.39611,2018-01-06,10:00:00,0.00421,1.04041
755,149.0,1.646,79.6,4.4,82130.0,0.0,0.64729,2018-01-06,11:00:00,0.00417,1.04117
756,249.0,2.146,74.5,4.4,82130.0,0.0,0.41482,2018-01-06,12:00:00,0.00405,1.03928
757,209.0,2.346,71.7,3.3,82110.0,0.0,0.42466,2018-01-06,13:00:00,0.00395,1.03827
758,111.0,1.846,78.3,3.0,82130.0,0.0,0.6847,2018-01-06,14:00:00,0.00417,1.04041
759,51.0,1.446,82.4,2.9,82200.0,0.0,0.63518,2018-01-06,15:00:00,0.00426,1.04282
760,10.0,1.046,84.8,1.3,82220.0,0.0,0.73514,2018-01-06,16:00:00,0.00426,1.04459
761,0.0,0.546,89.7,1.3,82260.0,0.0,0.37725,2018-01-06,17:00:00,0.00434,1.04701
762,0.0,0.346,88.6,1.7,82290.0,0.0,0.37725,2018-01-06,18:00:00,0.00422,1.04816
763,0.0,-0.054,89.1,1.0,82340.0,0.0,0.37725,2018-01-06,19:00:00,0.00412,1.05033
764,0.0,-1.654,94.0,0.6,82410.0,0.0,0.37725,2018-01-06,20:00:00,0.00387,1.05742
765,0.0,-1.654,94.4,0.7,82450.0,0.0,0.37725,2018-01-06,21:00:00,0.00388,1.05793
766,0.0,-2.354,95.3,0.8,82480.0,0.0,0.37725,2018-01-06,22:00:00,0.00372,1.06105
767,0.0,-3.454,97.5,1.5,82510.0,0.0,0.37725,2018-01-06,23:00:00,0.0035,1.06577
768,0.0,-3.154,95.3,0.6,82530.0,0.0,0.26595,2018-01-07,00:00:00,0.0035,1.06484
769,0.0,-3.154,95.1,0.8,82530.0,0.0,0.26595,2018-01-07,01:00:00,0.00349,1.06484
770,0.0,-2.554,93.7,0.5,82560.0,0.0,0.26595,2018-01-07,02:00:00,0.0036,1.06287
771,0.0,-3.354,96.4,0.5,82570.0,0.0,0.26595,2018-01-07,03:00:00,0.00349,1.06615
772,0.0,-2.954,96.0,0.7,82590.0,0.0,0.26595,2018-01-07,04:00:00,0.00358,1.06483
773,0.0,-3.554,97.4,0.7,82610.0,0.0,0.26595,2018-01-07,05:00:00,0.00347,1.06745
774,0.0,-4.254,98.3,0.8,82640.0,0.0,0.26595,2018-01-07,06:00:00,0.00332,1.07062
775,0.0,-4.854,98.3,0.6,82700.0,0.0,0.26595,2018-01-07,07:00:00,0.00317,1.0738
776,17.0,-4.354,97.0,0.9,82760.0,0.0,0.82825,2018-01-07,08:00:00,0.00325,1.07258
777,54.0,-3.354,95.8,0.8,82810.0,0.0,0.80615,2018-01-07,09:00:00,0.00345,1.06925
778,119.0,-2.554,94.4,0.4,82840.0,0.0,0.68481,2018-01-07,10:00:00,0.00361,1.06647
779,141.0,-1.754,91.2,0.4,82830.0,0.0,0.66623,2018-01-07,11:00:00,0.0037,1.0632
780,164.0,-0.354,84.4,0.9,82800.0,0.0,0.61458,2018-01-07,12:00:00,0.0038,1.05736
781,229.0,0.846,81.7,1.4,82760.0,0.0,0.36961,2018-01-07,13:00:00,0.00401,1.05222
782,152.0,3.446,63.0,4.6,82750.0,0.0,0.56823,2018-01-07,14:00:00,0.00372,1.0422
783,78.0,3.646,60.4,5.2,82780.0,0.0,0.44204,2018-01-07,15:00:00,0.00362,1.04183
784,16.0,3.346,62.0,4.9,82810.0,0.0,0.57622,2018-01-07,16:00:00,0.00364,1.04334
785,0.0,2.946,64.9,4.4,82850.0,0.0,0.54474,2018-01-07,17:00:00,0.0037,1.04535
786,0.0,2.346,66.2,3.2,82910.0,0.0,0.54474,2018-01-07,18:00:00,0.00361,1.04839
787,0.0,0.846,72.9,1.9,82960.0,0.0,0.54474,2018-01-07,19:00:00,0.00357,1.05476
788,0.0,-0.954,81.5,1.2,83000.0,0.0,0.54474,2018-01-07,20:00:00,0.0035,1.06225
789,0.0,-2.454,85.7,1.9,83020.0,0.0,0.54474,2018-01-07,21:00:00,0.00329,1.06839
790,0.0,-3.154,84.4,1.4,83050.0,0.0,0.54474,2018-01-07,22:00:00,0.00308,1.07155
791,0.0,-3.654,86.1,1.1,83080.0,0.0,0.54474,2018-01-07,23:00:00,0.00302,1.07393
792,0.0,-3.754,89.1,0.6,83090.0,0.0,0.27796,2018-01-08,00:00:00,0.00311,1.07445
793,0.0,-4.654,91.5,0.8,83100.0,0.0,0.27796,2018-01-08,01:00:00,0.00298,1.07819
794,0.0,-4.154,90.2,0.7,83120.0,0.0,0.27796,2018-01-08,02:00:00,0.00305,1.07644
795,0.0,-3.754,89.2,0.7,83130.0,0.0,0.27796,2018-01-08,03:00:00,0.00311,1.07497
796,0.0,-3.454,90.2,0.8,83150.0,0.0,0.27796,2018-01-08,04:00:00,0.00321,1.07403
797,0.0,-3.154,89.7,0.6,83150.0,0.0,0.27796,2018-01-08,05:00:00,0.00327,1.07284
798,0.0,-3.554,91.2,0.8,83140.0,0.0,0.27796,2018-01-08,06:00:00,0.00323,1.0743
799,0.0,-4.754,93.5,0.8,83160.0,0.0,0.27796,2018-01-08,07:00:00,0.00302,1.07937
800,18.0,-5.954,94.2,1.0,83160.0,0.0,0.81814,2018-01-08,08:00:00,0.00278,1.08421
801,50.0,-5.154,93.4,0.8,83160.0,0.0,0.82051,2018-01-08,09:00:00,0.00293,1.08098
802,78.0,-5.454,91.8,1.1,83170.0,0.0,0.79341,2018-01-08,10:00:00,0.00281,1.08232
803,155.0,-4.454,88.7,1.4,83140.0,0.0,0.63309,2018-01-08,11:00:00,0.00293,1.0779
804,138.0,-2.054,80.1,1.2,83070.0,0.0,0.67568,2018-01-08,12:00:00,0.00317,1.06746
805,237.0,1.046,70.1,2.0,83000.0,0.0,0.29189,2018-01-08,13:00:00,0.00348,1.0545
806,156.0,3.146,63.1,3.2,83000.0,0.0,0.55687,2018-01-08,14:00:00,0.00364,1.04649
807,71.0,2.946,71.1,6.7,83050.0,0.0,0.49212,2018-01-08,15:00:00,0.00404,1.04788
808,9.0,2.346,72.4,3.9,83060.0,0.0,0.56488,2018-01-08,16:00:00,0.00395,1.05028
809,0.0,1.046,77.0,1.3,83060.0,0.0,0.56488,2018-01-08,17:00:00,0.00382,1.05526
810,0.0,-0.654,84.1,1.3,83040.0,0.0,0.56488,2018-01-08,18:00:00,0.00369,1.06159
811,0.0,-1.254,85.8,1.2,83020.0,0.0,0.56488,2018-01-08,19:00:00,0.0036,1.06368
812,0.0,2.646,62.8,3.8,83020.0,0.0,0.56488,2018-01-08,20:00:00,0.00349,1.04864
813,0.0,4.846,49.1,2.6,82990.0,0.0,0.56488,2018-01-08,21:00:00,0.00319,1.03996
814,0.0,2.646,61.0,2.8,82960.0,0.0,0.56488,2018-01-08,22:00:00,0.0034,1.04788
815,0.0,0.946,73.6,2.4,82930.0,0.0,0.56488,2018-01-08,23:00:00,0.00363,1.054
816,0.0,1.1,88.9,3.2,81370.0,0.0001667,0.13711,2018-01-09,00:00:00,0.00362,1.04523
817,0.0,1.1,89.1,1.8,81250.0,0.0001667,0.13711,2018-01-09,01:00:00,0.00363,1.04369
818,0.0,1.1,88.7,1.4,81120.0,0.0001667,0.13711,2018-01-09,02:00:00,0.00362,1.04202
819,0.0,0.0,87.1,3.0,81010.0,0.0023333,0.13711,2018-01-09,03:00:00,0.00346,1.04214
820,0.0,0.0,85.5,4.2,80920.0,0.0023333,0.13711,2018-01-09,04:00:00,0.00337,1.04137
821,0.0,0.0,82.9,5.0,80830.0,0.0023333,0.13711,2018-01-09,05:00:00,0.00332,1.03944
822,0.0,0.2,86.2,4.6,80800.0,0.0016667,0.13711,2018-01-09,06:00:00,0.00346,1.03906
823,4.0,0.2,84.9,4.0,80730.0,0.0016667,0.13711,2018-01-09,07:00:00,0.00348,1.03701
824,39.0,0.2,85.7,2.1,80660.0,0.0016667,0.51,2018-01-09,08:00:00,0.00347,1.03687
825,69.0,0.5,93.8,0.4,80610.0,0.0001667,0.7514,2018-01-09,09:00:00,0.00363,1.03853
826,100.0,0.5,93.7,1.3,80490.0,0.0001667,0.72316,2018-01-09,10:00:00,0.00366,1.0366
827,67.0,0.5,94.7,1.6,80360.0,0.0001667,0.83335,2018-01-09,11:00:00,0.00376,1.03416
828,54.0,1.2,95.3,1.6,80230.0,0.0,0.86255,2018-01-09,12:00:00,0.00388,1.03135
829,37.0,1.2,96.7,1.2,80140.0,0.0,0.87625,2018-01-09,13:00:00,0.00394,1.03019
830,18.0,1.2,97.0,0.9,80050.0,0.0,0.91046,2018-01-09,14:00:00,0.00399,1.02865
831,1.0,1.1,95.9,1.6,79990.0,0.0001667,0.56929,2018-01-09,15:00:00,0.00395,1.02788
832,0.0,1.1,96.3,1.5,79930.0,0.0001667,0.53503,2018-01-09,16:00:00,0.00394,1.02749
833,0.0,1.1,96.6,1.6,79920.0,0.0001667,0.53503,2018-01-09,17:00:00,0.00392,1.02774
834,0.0,0.9,96.1,1.7,79920.0,0.0013333,0.53503,2018-01-09,18:00:00,0.0039,1.02774
835,0.0,0.9,93.6,2.6,79890.0,0.0013333,0.53503,2018-01-09,19:00:00,0.00383,1.02698
836,0.0,0.9,88.8,5.0,79870.0,0.0013333,0.53503,2018-01-09,20:00:00,0.00363,1.02672
837,0.0,0.7,85.4,5.9,79930.0,0.0001667,0.53503,2018-01-09,21:00:00,0.00326,1.03091
838,0.0,0.7,85.6,4.7,80040.0,0.0001667,0.53503,2018-01-09,22:00:00,0.00294,1.03771
839,0.0,0.7,87.5,4.0,80080.0,0.0001667,0.53503,2018-01-09,23:00:00,0.00289,1.04016
840,0.0,-1.0,91.9,1.2,83920.0,0.0,0.07401,2018-01-10,00:00:00,0.00329,1.08318
841,0.0,-1.0,92.5,1.1,83910.0,0.0,0.07401,2018-01-10,01:00:00,0.00315,1.08586
842,0.0,-1.0,97.4,1.3,83900.0,0.0,0.07401,2018-01-10,02:00:00,0.00296,1.09182
843,0.0,-3.3,98.8,0.9,83890.0,0.0,0.07401,2018-01-10,03:00:00,0.00272,1.09702
844,0.0,-3.3,99.8,1.4,83900.0,0.0,0.07401,2018-01-10,04:00:00,0.0024,1.10419
845,0.0,-3.3,99.7,1.4,83930.0,0.0,0.07401,2018-01-10,05:00:00,0.00242,1.10417
846,0.0,-5.3,100.0,1.0,83950.0,0.0,0.07401,2018-01-10,06:00:00,0.00219,1.10988
847,6.0,-5.3,98.9,1.1,83960.0,0.0,0.07401,2018-01-10,07:00:00,0.00224,1.10833
848,42.0,-5.3,96.2,1.2,83980.0,0.0,0.56674,2018-01-10,08:00:00,0.00246,1.10192
849,82.0,-5.9,92.1,0.9,83980.0,0.0,0.70456,2018-01-10,09:00:00,0.00269,1.0949
850,113.0,-5.9,92.2,0.7,83940.0,0.0,0.6845,2018-01-10,10:00:00,0.00286,1.09112
851,292.0,-5.9,88.4,0.6,83890.0,0.0,0.25285,2018-01-10,11:00:00,0.00298,1.08601
852,95.0,-5.2,81.2,0.6,83830.0,0.0,0.74139,2018-01-10,12:00:00,0.00309,1.07882
853,122.0,-5.2,79.7,0.6,83810.0,0.0,0.61182,2018-01-10,13:00:00,0.00324,1.07499
854,64.0,-5.2,79.7,0.4,83780.0,0.0,0.64961,2018-01-10,14:00:00,0.00332,1.07342
855,8.0,-5.8,86.3,0.4,83790.0,0.0,0.38314,2018-01-10,15:00:00,0.00354,1.07433
856,0.0,-5.8,88.5,1.1,83800.0,0.0,0.35095,2018-01-10,16:00:00,0.00363,1.07446
857,0.0,-5.8,89.5,1.3,83810.0,0.0,0.35095,2018-01-10,17:00:00,0.00367,1.07459
858,0.0,-7.7,90.1,1.4,83820.0,0.0,0.35095,2018-01-10,18:00:00,0.00367,1.07511
859,0.0,-7.7,92.6,1.1,83840.0,0.0,0.35095,2018-01-10,19:00:00,0.00347,1.07974
860,0.0,-7.7,93.4,1.0,83900.0,0.0,0.35095,2018-01-10,20:00:00,0.00342,1.08172
861,0.0,-9.4,96.7,1.0,83940.0,0.0,0.35095,2018-01-10,21:00:00,0.00303,1.09071
862,0.0,-9.4,98.5,0.9,83950.0,0.0,0.35095,2018-01-10,22:00:00,0.00283,1.09533
863,0.0,-9.4,100.0,0.8,83950.0,0.0,0.35095,2018-01-10,23:00:00,0.00254,1.10194
864,0.0,-10.2,92.8,1.1,84120.0,0.0,0.05352,2018-01-11,00:00:00,0.00147,1.12927
865,0.0,-10.2,93.0,1.1,84110.0,0.0,0.05352,2018-01-11,01:00:00,0.00143,1.13088
866,0.0,-10.2,91.3,1.0,84090.0,0.0,0.05352,2018-01-11,02:00:00,0.00147,1.128
867,0.0,-11.6,89.5,1.1,84050.0,0.0,0.05352,2018-01-11,03:00:00,0.00133,1.13182
868,0.0,-11.6,91.9,0.8,84010.0,0.0,0.05352,2018-01-11,04:00:00,0.00133,1.1326
869,0.0,-11.6,91.6,0.8,83980.0,0.0,0.05352,2018-01-11,05:00:00,0.00135,1.13132
870,0.0,-12.7,92.9,0.7,83980.0,0.0,0.05352,2018-01-11,06:00:00,0.00124,1.13659
871,5.0,-12.7,90.3,0.9,83970.0,0.0,0.05352,2018-01-11,07:00:00,0.00131,1.13206
872,47.0,-12.7,90.7,0.5,83960.0,0.0,0.51516,2018-01-11,08:00:00,0.00128,1.13324
873,256.0,-9.3,91.7,0.3,83950.0,0.0,0.07765,2018-01-11,09:00:00,0.00156,1.12353
874,344.0,-9.3,83.7,0.4,83930.0,0.0,0.03954,2018-01-11,10:00:00,0.00186,1.10878
875,379.0,-9.3,84.3,0.3,83850.0,0.0,0.03023,2018-01-11,11:00:00,0.00244,1.09362
876,359.0,-2.9,79.1,0.3,83790.0,0.0,0.02272,2018-01-11,12:00:00,0.00255,1.08714
877,286.0,-2.9,68.6,0.3,83740.0,0.0,0.09,2018-01-11,13:00:00,0.00255,1.07885
878,170.0,-2.9,73.4,0.6,83720.0,0.0,0.06927,2018-01-11,14:00:00,0.00267,1.0798
879,30.0,-3.6,80.5,1.2,83700.0,0.0,0.13529,2018-01-11,15:00:00,0.00254,1.08719
880,0.0,-3.6,87.3,1.0,83700.0,0.0,0.08578,2018-01-11,16:00:00,0.00248,1.09289
881,0.0,-3.6,91.9,1.2,83720.0,0.0,0.08578,2018-01-11,17:00:00,0.00234,1.09892
882,0.0,-11.4,98.7,1.0,83740.0,0.0,0.08578,2018-01-11,18:00:00,0.0021,1.10879
883,0.0,-11.4,97.0,1.0,83740.0,0.0,0.08578,2018-01-11,19:00:00,0.00205,1.10921
884,0.0,-11.4,95.7,0.9,83730.0,0.0,0.08578,2018-01-11,20:00:00,0.00184,1.11416
885,0.0,-16.0,89.3,1.1,83720.0,0.0,0.08578,2018-01-11,21:00:00,0.00166,1.11573
886,0.0,-16.0,89.7,1.2,83710.0,0.0,0.08578,2018-01-11,22:00:00,0.00154,1.11988
887,0.0,-16.0,93.6,1.0,83690.0,0.0,0.08578,2018-01-11,23:00:00,0.00159,1.12005
888,0.0,-15.2,92.8,1.1,84120.0,0.0,0.05352,2018-01-12,00:00:00,0.00147,1.12927
889,0.0,-15.2,93.0,1.1,84110.0,0.0,0.05352,2018-01-12,01:00:00,0.00143,1.13088
890,0.0,-15.2,91.3,1.0,84090.0,0.0,0.05352,2018-01-12,02:00:00,0.00147,1.128
891,0.0,-13.2,89.5,1.1,84050.0,0.0,0.05352,2018-01-12,03:00:00,0.00133,1.13182
892,0.0,-13.2,91.9,0.8,84010.0,0.0,0.05352,2018-01-12,04:00:00,0.00133,1.1326
893,0.0,-13.2,91.6,0.8,83980.0,0.0,0.05352,2018-01-12,05:00:00,0.00135,1.13132
894,0.0,-13.6,92.9,0.7,83980.0,0.0,0.05352,2018-01-12,06:00:00,0.00124,1.13659
895,5.0,-13.6,90.3,0.9,83970.0,0.0,0.05352,2018-01-12,07:00:00,0.00131,1.13206
896,47.0,-13.6,90.7,0.5,83960.0,0.0,0.51516,2018-01-12,08:00:00,0.00128,1.13324
897,256.0,-9.6,91.7,0.3,83950.0,0.0,0.07765,2018-01-12,09:00:00,0.00156,1.12353
898,344.0,-9.6,83.7,0.4,83930.0,0.0,0.03954,2018-01-12,10:00:00,0.00186,1.10878
899,379.0,-9.6,84.3,0.3,83850.0,0.0,0.03023,2018-01-12,11:00:00,0.00244,1.09362
900,359.0,-3.6,79.1,0.3,83790.0,0.0,0.02272,2018-01-12,12:00:00,0.00255,1.08714
901,286.0,-3.6,68.6,0.3,83740.0,0.0,0.09,2018-01-12,13:00:00,0.00255,1.07885
902,170.0,-3.6,73.4,0.6,83720.0,0.0,0.06927,2018-01-12,14:00:00,0.00267,1.0798
903,30.0,-2.2,80.5,1.2,83700.0,0.0,0.13529,2018-01-12,15:00:00,0.00254,1.08719
904,0.0,-2.2,87.3,1.0,83700.0,0.0,0.08578,2018-01-12,16:00:00,0.00248,1.09289
905,0.0,-2.2,91.9,1.2,83720.0,0.0,0.08578,2018-01-12,17:00:00,0.00234,1.09892
906,0.0,-4.8,98.7,1.0,83740.0,0.0,0.08578,2018-01-12,18:00:00,0.0021,1.10879
907,0.0,-4.8,97.0,1.0,83740.0,0.0,0.08578,2018-01-12,19:00:00,0.00205,1.10921
908,0.0,-4.8,95.7,0.9,83730.0,0.0,0.08578,2018-01-12,20:00:00,0.00184,1.11416
909,0.0,-7.0,89.3,1.1,83720.0,0.0,0.08578,2018-01-12,21:00:00,0.00166,1.11573
910,0.0,-7.0,89.7,1.2,83710.0,0.0,0.08578,2018-01-12,22:00:00,0.00154,1.11988
911,0.0,-7.0,93.6,1.0,83690.0,0.0,0.08578,2018-01-12,23:00:00,0.00159,1.12005
912,0.0,-6.9,84.7,0.9,81200.0,0.0,0.07902,2018-01-13,00:00:00,0.00105,1.10455
913,0.0,-6.9,88.2,0.8,81200.0,0.0,0.07902,2018-01-13,01:00:00,0.00111,1.10368
914,0.0,-6.9,87.6,0.8,81230.0,0.0,0.07902,2018-01-13,02:00:00,0.00103,1.10755
915,0.0,-7.9,84.2,0.6,81260.0,0.0,0.07902,2018-01-13,03:00:00,0.00114,1.10063
916,0.0,-7.9,84.0,0.7,81290.0,0.0,0.07902,2018-01-13,04:00:00,0.00129,1.09466
917,0.0,-7.9,84.0,0.3,81320.0,0.0,0.07902,2018-01-13,05:00:00,0.00137,1.09211
918,0.0,-10.0,83.1,0.7,81370.0,0.0,0.07902,2018-01-13,06:00:00,0.00143,1.08984
919,6.0,-10.0,85.0,0.7,81430.0,0.0,0.07902,2018-01-13,07:00:00,0.00152,1.08855
920,44.0,-10.0,82.9,0.8,81500.0,0.0,0.54611,2018-01-13,08:00:00,0.00161,1.08532
921,122.0,-7.7,81.6,0.6,81580.0,0.0,0.56838,2018-01-13,09:00:00,0.00169,1.08307
922,198.0,-7.7,76.8,0.4,81640.0,0.0,0.496,2018-01-13,10:00:00,0.00177,1.07812
923,192.0,-7.7,73.8,0.7,81670.0,0.0,0.5433,2018-01-13,11:00:00,0.00187,1.07363
924,241.0,-2.8,70.7,0.8,81700.0,0.0,0.34937,2018-01-13,12:00:00,0.00196,1.06918
925,165.0,-2.8,66.3,0.9,81710.0,0.0,0.475,2018-01-13,13:00:00,0.00203,1.06411
926,115.0,-2.8,60.1,1.1,81760.0,0.0,0.37039,2018-01-13,14:00:00,0.00194,1.06199
