,When,Rad,Tair,RH,Wind,Pressure,Prec,Cl,ew,rho_air,huma,DoY
203,2017-12-14 11:00:00,412.0,-0.354,65.6,7.1,81440.0,0.0,0.02,390.60434,1.03999,0.003,348
204,2017-12-14 12:00:00,295.0,-0.254,63.4,8.9,81400.0,0.0,0.22493,380.25929,1.0391,0.00292,348
205,2017-12-14 13:00:00,267.0,-1.054,67.8,7.3,81390.0,0.0,0.15045,383.60865,1.04203,0.00295,348
206,2017-12-14 14:00:00,106.0,-0.554,60.0,6.5,81330.0,0.0,0.41966,352.0967,1.03935,0.0027,348
207,2017-12-14 15:00:00,15.0,-0.754,61.5,7.0,81290.0,0.0,0.59167,355.67461,1.0396,0.00273,348
208,2017-12-14 16:00:00,0.0,-1.054,62.7,6.9,81270.0,0.0,0.22044,354.75313,1.04049,0.00273,348
209,2017-12-14 17:00:00,0.0,-2.054,67.1,5.8,81250.0,0.0,0.22044,352.76043,1.04407,0.00271,348
210,2017-12-14 18:00:00,0.0,-1.754,65.4,5.2,81180.0,0.0,0.22044,351.50642,1.04202,0.0027,348
211,2017-12-14 19:00:00,0.0,-1.354,68.8,6.4,81150.0,0.0,0.22044,380.80658,1.0401,0.00293,348
212,2017-12-14 20:00:00,0.0,-1.654,74.7,5.0,81070.0,0.0,0.22044,404.455,1.04022,0.00312,348
213,2017-12-14 21:00:00,0.0,-1.454,70.4,5.3,81020.0,0.0,0.22044,386.81429,1.03882,0.00298,348
214,2017-12-14 22:00:00,0.0,-1.754,73.4,7.4,80980.0,0.0,0.22044,394.50415,1.03945,0.00304,348
215,2017-12-14 23:00:00,0.0,-1.554,73.4,7.9,80950.0,0.0,0.22044,400.34749,1.0383,0.00309,348
216,2017-12-15 00:00:00,0.0,-1.754,74.1,6.7,80880.0,0.0,0.09286,398.26645,1.03817,0.00308,349
217,2017-12-15 01:00:00,0.0,-1.654,75.5,6.6,80820.0,0.0,0.09286,408.78651,1.03702,0.00316,349
218,2017-12-15 02:00:00,0.0,-1.754,77.4,6.0,80790.0,0.0,0.09286,416.00301,1.03701,0.00322,349
219,2017-12-15 03:00:00,0.0,-1.754,78.9,4.7,80830.0,0.0,0.09286,424.06509,1.03753,0.00328,349
220,2017-12-15 04:00:00,0.0,-2.754,91.8,1.5,80920.0,0.0009,0.09286,458.25909,1.04252,0.00354,349
221,2017-12-15 05:00:00,0.0,-2.854,90.7,1.6,80920.0,0.0006,0.09286,449.41989,1.04291,0.00347,349
222,2017-12-15 06:00:00,0.0,-3.654,94.8,1.0,80960.0,0.0005,0.09286,442.55692,1.04652,0.00342,349
223,2017-12-15 07:00:00,7.0,-4.254,96.9,1.2,80930.0,0.0001,0.09286,432.47161,1.04847,0.00334,349
224,2017-12-15 08:00:00,78.0,-5.354,96.7,1.6,80940.0,0.0,0.19537,397.19595,1.05291,0.00307,349
225,2017-12-15 09:00:00,108.0,-4.054,92.5,0.7,81010.0,0.0,0.61791,419.07856,1.04873,0.00323,349
226,2017-12-15 10:00:00,134.0,-3.654,89.4,0.6,81010.0,0.0,0.65891,417.34798,1.04717,0.00322,349
227,2017-12-15 11:00:00,189.0,-2.854,80.1,1.1,80990.0,0.0,0.55044,396.89672,1.04381,0.00306,349
228,2017-12-15 12:00:00,166.0,-3.354,71.0,1.9,80960.0,0.0,0.55185,338.95806,1.04536,0.00262,349
229,2017-12-15 13:00:00,217.0,-3.154,64.8,2.6,80930.0,0.0,0.30955,314.0029,1.0442,0.00242,349
230,2017-12-15 14:00:00,162.0,-4.154,64.7,2.9,80920.0,0.0,0.11307,290.93731,1.04795,0.00224,349
231,2017-12-15 15:00:00,26.0,-6.354,77.8,1.2,80980.0,0.0,0.29222,296.13477,1.05737,0.00228,349
232,2017-12-15 16:00:00,0.0,-8.554,89.4,0.9,81020.0,0.0,0.29919,287.14662,1.06669,0.00221,349
233,2017-12-15 17:00:00,0.0,-11.254,98.4,0.8,81040.0,0.0,0.29919,255.4727,1.07796,0.00197,349
234,2017-12-15 18:00:00,0.0,-13.454,89.0,1.2,81080.0,0.0,0.29919,193.56627,1.08762,0.00149,349
235,2017-12-15 19:00:00,0.0,-15.154,90.4,0.9,81120.0,0.0,0.29919,171.06485,1.09533,0.00131,349
236,2017-12-15 20:00:00,0.0,-14.854,85.3,1.2,81150.0,0.0,0.29919,165.45276,1.09446,0.00127,349
237,2017-12-15 21:00:00,0.0,-16.154,87.9,0.8,81170.0,0.0,0.29919,153.10904,1.10027,0.00118,349
238,2017-12-15 22:00:00,0.0,-16.754,87.5,0.9,81180.0,0.0,0.29919,144.97034,1.10298,0.00111,349
239,2017-12-15 23:00:00,0.0,-17.954,87.4,0.9,81200.0,0.0,0.29919,130.90404,1.10844,0.001,349
240,2017-12-16 00:00:00,0.0,-17.054,84.7,0.9,81200.0,0.0,0.07902,136.84873,1.10455,0.00105,350
241,2017-12-16 01:00:00,0.0,-16.854,88.2,0.8,81200.0,0.0,0.07902,144.91221,1.10368,0.00111,350
242,2017-12-16 02:00:00,0.0,-17.654,87.6,0.8,81230.0,0.0,0.07902,134.56956,1.10755,0.00103,350
243,2017-12-16 03:00:00,0.0,-15.954,84.2,0.6,81260.0,0.0,0.07902,149.12329,1.10063,0.00114,350
244,2017-12-16 04:00:00,0.0,-14.454,84.0,0.7,81290.0,0.0,0.07902,168.37228,1.09466,0.00129,350
245,2017-12-16 05:00:00,0.0,-13.754,84.0,0.3,81320.0,0.0,0.07902,178.28587,1.09211,0.00137,350
246,2017-12-16 06:00:00,0.0,-13.054,83.1,0.7,81370.0,0.0,0.07902,186.69545,1.08984,0.00143,350
247,2017-12-16 07:00:00,6.0,-12.554,85.0,0.7,81430.0,0.0,0.07902,198.83789,1.08855,0.00152,350
248,2017-12-16 08:00:00,44.0,-11.554,82.9,0.8,81500.0,0.0,0.54611,210.1369,1.08532,0.00161,350
249,2017-12-16 09:00:00,122.0,-10.754,81.6,0.6,81580.0,0.0,0.56838,220.45293,1.08307,0.00169,350
250,2017-12-16 10:00:00,198.0,-9.354,76.8,0.4,81640.0,0.0,0.496,231.72202,1.07812,0.00177,350
251,2017-12-16 11:00:00,192.0,-8.154,73.8,0.7,81670.0,0.0,0.5433,244.53061,1.07363,0.00187,350
252,2017-12-16 12:00:00,241.0,-6.954,70.7,0.8,81700.0,0.0,0.34937,257.01213,1.06918,0.00196,350
253,2017-12-16 13:00:00,165.0,-5.654,66.3,0.9,81710.0,0.0,0.475,266.19541,1.06411,0.00203,350
254,2017-12-16 14:00:00,115.0,-4.954,60.1,1.1,81760.0,0.0,0.37039,254.44999,1.06199,0.00194,350
255,2017-12-16 15:00:00,20.0,-5.954,89.2,2.4,81850.0,0.0,0.45556,350.0544,1.06713,0.00267,350
256,2017-12-16 16:00:00,0.0,-6.554,94.7,0.6,81910.0,0.0,0.30315,354.98705,1.07032,0.00271,350
257,2017-12-16 17:00:00,0.0,-6.954,95.4,1.1,81970.0,0.0,0.30315,346.80279,1.07271,0.00264,350
258,2017-12-16 18:00:00,0.0,-7.454,93.9,1.2,82010.0,0.0,0.30315,328.4549,1.07526,0.0025,350
259,2017-12-16 19:00:00,0.0,-7.154,94.4,1.6,82090.0,0.0002,0.30315,337.92871,1.07509,0.00257,350
260,2017-12-16 20:00:00,0.0,-7.254,94.4,1.0,82160.0,0.0,0.30315,335.33608,1.07641,0.00255,350
261,2017-12-16 21:00:00,0.0,-8.654,95.9,1.2,82210.0,0.0,0.30315,305.63277,1.08277,0.00232,350
262,2017-12-16 22:00:00,0.0,-8.854,94.6,1.8,82260.0,0.0,0.30315,296.82059,1.08425,0.00225,350
263,2017-12-16 23:00:00,0.0,-9.554,94.6,1.1,82290.0,0.0,0.30315,280.98174,1.08752,0.00213,350
264,2017-12-17 00:00:00,0.0,-9.254,94.0,1.2,82290.0,0.0,0.07262,285.8506,1.08629,0.00217,351
265,2017-12-17 01:00:00,0.0,-9.154,94.9,1.1,82320.0,0.0003,0.07262,290.85714,1.08627,0.00221,351
266,2017-12-17 02:00:00,0.0,-8.954,95.5,1.6,82350.0,0.0003,0.07262,297.31219,1.08584,0.00225,351
267,2017-12-17 03:00:00,0.0,-8.954,93.5,1.9,82350.0,0.0,0.07262,291.08575,1.08584,0.00221,351
268,2017-12-17 04:00:00,0.0,-9.054,94.2,0.7,82370.0,0.0,0.07262,290.98043,1.08652,0.00221,351
269,2017-12-17 05:00:00,0.0,-8.854,96.7,1.0,82410.0,0.0004,0.07262,303.40963,1.08622,0.0023,351
270,2017-12-17 06:00:00,0.0,-9.254,97.9,0.6,82450.0,0.0001,0.07262,297.71036,1.0884,0.00225,351
271,2017-12-17 07:00:00,6.0,-9.654,97.5,0.6,82510.0,0.0,0.07262,287.3278,1.09084,0.00217,351
272,2017-12-17 08:00:00,73.0,-9.354,94.3,1.4,82570.0,0.0001,0.24695,284.52326,1.0904,0.00215,351
273,2017-12-17 09:00:00,183.0,-8.454,89.6,1.1,82620.0,0.0,0.34547,290.03886,1.08735,0.00219,351
274,2017-12-17 10:00:00,297.0,-7.454,82.0,0.5,82650.0,0.0,0.244,286.82963,1.08365,0.00217,351
275,2017-12-17 11:00:00,224.0,-6.654,62.6,2.7,82650.0,0.0,0.46718,232.86757,1.08039,0.00176,351
276,2017-12-17 12:00:00,323.0,-6.354,52.5,2.5,82620.0,0.0,0.12799,199.83387,1.07879,0.00151,351
277,2017-12-17 13:00:00,224.0,-6.554,56.1,3.6,82620.0,0.0,0.28727,210.29328,1.0796,0.00159,351
278,2017-12-17 14:00:00,108.0,-8.154,61.0,2.7,82660.0,0.0,0.40872,202.1188,1.08664,0.00152,351
279,2017-12-17 15:00:00,19.0,-9.554,64.6,2.8,82720.0,0.0,0.45235,191.87548,1.09321,0.00145,351
280,2017-12-17 16:00:00,0.0,-10.254,70.6,1.3,82800.0,0.0,0.23824,198.4415,1.09718,0.00149,351
281,2017-12-17 17:00:00,0.0,-10.354,75.7,0.9,82870.0,0.0,0.23824,211.10046,1.09852,0.00159,351
282,2017-12-17 18:00:00,0.0,-10.154,77.8,1.5,82930.0,0.0,0.23824,220.41389,1.09848,0.00166,351
283,2017-12-17 19:00:00,0.0,-11.254,78.7,1.0,82960.0,0.0,0.23824,204.32624,1.10349,0.00154,351
284,2017-12-17 20:00:00,0.0,-11.354,73.4,1.3,83000.0,0.0,0.23824,189.05199,1.10445,0.00142,351
285,2017-12-17 21:00:00,0.0,-12.654,70.4,1.2,83000.0,0.0,0.23824,163.36141,1.10996,0.00123,351
286,2017-12-17 22:00:00,0.0,-14.054,72.4,1.3,83030.0,0.0,0.23824,149.94997,1.11636,0.00113,351
287,2017-12-17 23:00:00,0.0,-15.054,76.0,1.1,83030.0,0.0,0.23824,145.00622,1.12069,0.00109,351
288,2017-12-18 00:00:00,0.0,-17.054,83.1,1.2,83000.0,0.0,0.04314,134.26363,1.12903,0.00101,352
289,2017-12-18 01:00:00,0.0,-17.854,80.4,1.8,83000.0,0.0,0.04314,121.44174,1.13257,0.00091,352
290,2017-12-18 02:00:00,0.0,-18.854,81.5,1.4,82970.0,0.0,0.04314,113.0887,1.13661,0.00085,352
291,2017-12-18 03:00:00,0.0,-19.554,83.5,1.4,82910.0,0.0,0.04314,109.13313,1.13892,0.00082,352
292,2017-12-18 04:00:00,0.0,-18.754,81.7,1.5,82860.0,0.0,0.04314,114.33612,1.13466,0.00086,352
293,2017-12-18 05:00:00,0.0,-18.554,81.7,0.9,82820.0,0.0,0.04314,116.29826,1.13322,0.00087,352
294,2017-12-18 06:00:00,0.0,-17.754,80.8,1.0,82770.0,0.0,0.04314,123.0808,1.12899,0.00093,352
295,2017-12-18 07:00:00,16.0,-16.154,80.3,0.5,82770.0,0.0,0.3728,139.87095,1.12196,0.00105,352
296,2017-12-18 08:00:00,54.0,-15.154,83.0,0.4,82770.0,0.0001,0.44295,157.06176,1.11761,0.00118,352
297,2017-12-18 09:00:00,116.0,-13.854,86.3,0.3,82740.0,0.0006,0.58511,181.68047,1.1116,0.00137,352
298,2017-12-18 10:00:00,150.0,-12.754,86.9,0.3,82720.0,0.0005,0.61818,200.0277,1.10664,0.00151,352
299,2017-12-18 11:00:00,232.0,-11.654,85.9,0.2,82690.0,0.0001,0.44816,216.00697,1.10159,0.00163,352
300,2017-12-18 12:00:00,292.0,-10.454,84.6,0.4,82660.0,0.0,0.21168,234.05947,1.09616,0.00177,352
301,2017-12-18 13:00:00,308.0,-8.554,78.5,0.5,82620.0,0.0,0.02,252.13657,1.08776,0.0019,352
302,2017-12-18 14:00:00,91.0,-7.554,80.4,1.3,82660.0,0.0,0.50179,279.06982,1.08419,0.00211,352
303,2017-12-18 15:00:00,20.0,-7.954,90.1,0.5,82700.0,0.0,0.42353,303.20737,1.08635,0.00229,352
304,2017-12-18 16:00:00,0.0,-7.754,88.1,0.8,82750.0,0.0,0.22842,301.10469,1.08619,0.00227,352
305,2017-12-18 17:00:00,0.0,-7.754,92.4,0.7,82820.0,0.0,0.22842,315.80106,1.0871,0.00238,352
306,2017-12-18 18:00:00,0.0,-7.754,94.6,1.0,82860.0,0.0,0.22842,323.32013,1.08763,0.00244,352
307,2017-12-18 19:00:00,0.0,-7.954,96.3,0.6,82920.0,0.0,0.22842,324.07181,1.08924,0.00244,352
308,2017-12-18 20:00:00,0.0,-9.254,95.9,0.5,82970.0,0.0,0.22842,291.62843,1.09526,0.00219,352
309,2017-12-18 21:00:00,0.0,-9.954,97.7,0.7,83020.0,0.0,0.22842,281.1954,1.09884,0.00211,352
310,2017-12-18 22:00:00,0.0,-10.154,96.7,0.5,83060.0,0.0,0.22842,273.95917,1.1002,0.00206,352
311,2017-12-18 23:00:00,0.0,-10.454,98.3,0.9,83090.0,0.0,0.22842,271.96271,1.10186,0.00204,352
312,2017-12-19 00:00:00,0.0,-11.354,95.3,0.8,83120.0,0.0,0.10137,245.45851,1.10605,0.00184,353
313,2017-12-19 01:00:00,0.0,-12.854,87.0,1.3,83160.0,0.0,0.10137,198.64613,1.11295,0.00149,353
314,2017-12-19 02:00:00,0.0,-13.354,86.4,1.1,83210.0,0.0,0.10137,189.44419,1.11577,0.00142,353
315,2017-12-19 03:00:00,0.0,-14.054,86.3,1.0,83230.0,0.0,0.10137,178.73871,1.11905,0.00134,353
316,2017-12-19 04:00:00,0.0,-14.054,88.2,0.7,83230.0,0.0,0.10137,182.67386,1.11905,0.00137,353
317,2017-12-19 05:00:00,0.0,-14.854,87.8,0.8,83270.0,0.0,0.10137,170.3019,1.12306,0.00127,353
318,2017-12-19 06:00:00,0.0,-14.754,86.3,1.1,83320.0,0.0,0.10137,168.77458,1.12329,0.00126,353
319,2017-12-19 07:00:00,13.0,-14.054,85.6,0.5,83410.0,0.0,0.20375,177.28891,1.12147,0.00132,353
320,2017-12-19 08:00:00,95.0,-12.554,85.4,0.5,83480.0,0.0,0.02,199.77359,1.11595,0.00149,353
321,2017-12-19 09:00:00,269.0,-10.754,85.9,0.3,83520.0,0.0,0.03788,232.06994,1.10883,0.00173,353
322,2017-12-19 10:00:00,344.0,-8.954,82.7,0.6,83530.0,0.0,0.10578,257.46301,1.1014,0.00192,353
323,2017-12-19 11:00:00,383.0,-7.454,78.1,0.7,83510.0,0.0,0.08898,273.18773,1.09492,0.00204,353
324,2017-12-19 12:00:00,353.0,-7.054,80.6,0.5,83460.0,0.0,0.047,290.75695,1.09262,0.00217,353
325,2017-12-19 13:00:00,279.0,-6.254,79.7,0.9,83470.0,0.0,0.11227,305.69444,1.08948,0.00229,353
326,2017-12-19 14:00:00,159.0,-5.554,73.7,0.8,83490.0,0.0,0.1295,298.16344,1.08689,0.00223,353
327,2017-12-19 15:00:00,26.0,-7.254,81.9,0.9,83470.0,0.0,0.25059,290.93247,1.09358,0.00218,353
328,2017-12-19 16:00:00,0.0,-11.254,89.9,1.9,83500.0,0.0,0.16255,233.40443,1.11068,0.00174,353
329,2017-12-19 17:00:00,0.0,-12.354,85.3,1.3,83530.0,0.0,0.16255,202.78085,1.11576,0.00151,353
330,2017-12-19 18:00:00,0.0,-12.954,87.2,1.1,83550.0,0.0,0.16255,197.49895,1.1186,0.00147,353
331,2017-12-19 19:00:00,0.0,-13.654,86.5,1.2,83540.0,0.0,0.16255,185.09336,1.12149,0.00138,353
332,2017-12-19 20:00:00,0.0,-12.454,84.3,1.1,83570.0,0.0,0.16255,198.79623,1.11673,0.00148,353
333,2017-12-19 21:00:00,0.0,-10.754,84.2,1.4,83530.0,0.0,0.16255,227.47717,1.10896,0.0017,353
334,2017-12-19 22:00:00,0.0,-10.254,84.0,1.1,83510.0,0.0,0.16255,236.10604,1.10659,0.00176,353
335,2017-12-19 23:00:00,0.0,-9.254,83.2,0.8,83480.0,0.0,0.16255,253.00819,1.102,0.00189,353
336,2017-12-20 00:00:00,0.0,-8.554,84.1,0.8,83430.0,0.0,0.21244,270.12339,1.09842,0.00202,354
337,2017-12-20 01:00:00,0.0,-7.954,90.7,1.1,83420.0,0.0,0.21244,305.22651,1.09581,0.00228,354
338,2017-12-20 02:00:00,0.0,-7.654,90.8,0.9,83430.0,0.0,0.21244,312.7422,1.0947,0.00234,354
339,2017-12-20 03:00:00,0.0,-7.754,95.3,0.7,83420.0,0.0,0.21244,325.71256,1.09498,0.00244,354
340,2017-12-20 04:00:00,0.0,-7.454,96.0,0.8,83420.0,0.0,0.21244,335.80054,1.09374,0.00251,354
341,2017-12-20 05:00:00,0.0,-7.154,96.1,1.1,83450.0,0.0,0.21244,344.01429,1.0929,0.00257,354
342,2017-12-20 06:00:00,0.0,-7.054,96.6,0.7,83490.0,0.0,0.21244,348.47545,1.09302,0.00261,354
343,2017-12-20 07:00:00,6.0,-7.754,98.7,0.5,83530.0,0.0001,0.21244,337.33295,1.09642,0.00252,354
344,2017-12-20 08:00:00,56.0,-9.354,99.0,0.8,83580.0,0.0,0.42232,298.70416,1.10373,0.00223,354
345,2017-12-20 09:00:00,241.0,-8.654,97.2,1.0,83630.0,0.0,0.13169,309.77587,1.10147,0.00231,354
346,2017-12-20 10:00:00,349.0,-7.354,93.2,1.0,83630.0,0.0,0.09279,328.53115,1.09608,0.00245,354
347,2017-12-20 11:00:00,381.0,-6.654,89.3,1.1,83610.0,0.0,0.09374,332.18968,1.09294,0.00248,354
348,2017-12-20 12:00:00,358.0,-4.754,71.2,1.4,83570.0,0.0,0.02273,306.03157,1.08469,0.00229,354
349,2017-12-20 13:00:00,280.0,-4.554,65.5,4.6,83550.0,0.0,0.10909,285.80828,1.08362,0.00214,354
350,2017-12-20 14:00:00,163.0,-5.354,66.3,5.1,83570.0,0.0,0.1076,272.32773,1.08712,0.00203,354
351,2017-12-20 15:00:00,26.0,-6.654,70.5,4.0,83610.0,0.0,0.25059,262.25501,1.09294,0.00196,354
352,2017-12-20 16:00:00,0.0,-11.654,82.6,1.4,83660.0,0.0,0.26882,207.70868,1.11451,0.00155,354
353,2017-12-20 17:00:00,0.0,-13.654,83.7,1.5,83710.0,0.0,0.26882,179.1019,1.12377,0.00133,354
354,2017-12-20 18:00:00,0.0,-14.054,84.4,1.6,83760.0,0.0,0.26882,174.80356,1.12618,0.0013,354
355,2017-12-20 19:00:00,0.0,-15.654,86.1,1.1,83800.0,0.0,0.26882,156.33092,1.13371,0.00116,354
356,2017-12-20 20:00:00,0.0,-16.154,85.1,0.9,83840.0,0.0,0.26882,148.23185,1.13646,0.0011,354
357,2017-12-20 21:00:00,0.0,-16.554,86.6,0.8,83840.0,0.0,0.26882,145.8978,1.13823,0.00108,354
358,2017-12-20 22:00:00,0.0,-17.954,86.9,1.0,83870.0,0.0,0.26882,130.15516,1.14489,0.00097,354
359,2017-12-20 23:00:00,0.0,-18.554,87.4,1.0,83900.0,0.0,0.26882,124.41209,1.148,0.00092,354
360,2017-12-21 00:00:00,0.0,-18.454,86.3,0.9,83910.0,0.0,0.27199,123.89446,1.14768,0.00092,355
361,2017-12-21 01:00:00,0.0,-18.254,85.0,0.9,83890.0,0.0,0.27199,124.11665,1.14651,0.00092,355
362,2017-12-21 02:00:00,0.0,-16.154,84.4,0.7,83890.0,0.0,0.27199,147.01255,1.13714,0.00109,355
363,2017-12-21 03:00:00,0.0,-16.454,85.4,0.6,83890.0,0.0,0.27199,145.08209,1.13847,0.00108,355
364,2017-12-21 04:00:00,0.0,-14.254,84.7,0.5,83890.0,0.0,0.27199,172.57949,1.1288,0.00128,355
365,2017-12-21 05:00:00,0.0,-12.754,81.7,0.6,83930.0,0.0,0.27199,188.05826,1.12283,0.0014,355
366,2017-12-21 06:00:00,0.0,-13.254,85.5,0.5,83940.0,0.0,0.27199,188.99854,1.12512,0.0014,355
367,2017-12-21 07:00:00,6.0,-14.254,87.6,0.6,83990.0,0.0,0.27199,178.48836,1.13014,0.00132,355
368,2017-12-21 08:00:00,44.0,-13.954,86.4,1.2,84040.0,0.0,0.54611,180.41304,1.1295,0.00134,355
369,2017-12-21 09:00:00,272.0,-12.254,84.4,0.5,84050.0,0.0,0.02,202.26217,1.12228,0.0015,355
370,2017-12-21 10:00:00,351.0,-10.254,78.0,0.7,84050.0,0.0,0.02,219.24132,1.11374,0.00163,355
371,2017-12-21 11:00:00,368.0,-8.554,73.3,0.6,84020.0,0.0,0.05838,235.43453,1.10619,0.00175,355
372,2017-12-21 12:00:00,344.0,-5.554,64.0,0.6,83960.0,0.0,0.06356,258.92077,1.09301,0.00192,355
373,2017-12-21 13:00:00,272.0,-4.754,62.9,0.3,83930.0,0.0,0.13455,270.35654,1.08936,0.00201,355
374,2017-12-21 14:00:00,162.0,-4.754,69.0,0.4,83910.0,0.0,0.11307,296.57554,1.0891,0.00221,355
375,2017-12-21 15:00:00,21.0,-6.254,79.1,0.9,83910.0,0.0,0.39471,303.3931,1.09522,0.00226,355
376,2017-12-21 16:00:00,0.0,-7.054,89.6,1.1,83950.0,0.0,0.33735,323.22361,1.09904,0.0024,355
377,2017-12-21 17:00:00,0.0,-6.154,90.3,1.3,83940.0,0.0,0.33735,349.00656,1.0952,0.0026,355
378,2017-12-21 18:00:00,0.0,-5.454,90.1,1.1,83920.0,0.0,0.33735,367.28974,1.09208,0.00273,355
379,2017-12-21 19:00:00,0.0,-4.954,90.3,1.0,83920.0,0.0,0.33735,382.31006,1.09004,0.00285,355
380,2017-12-21 20:00:00,0.0,-4.354,92.3,1.0,83910.0,0.0,0.33735,408.85705,1.08748,0.00305,355
381,2017-12-21 21:00:00,0.0,-3.654,90.8,1.1,83930.0,0.0001,0.33735,423.88363,1.08491,0.00316,355
382,2017-12-21 22:00:00,0.0,-3.154,90.6,1.1,83940.0,0.0001,0.33735,439.02257,1.08303,0.00327,355
383,2017-12-21 23:00:00,0.0,-3.054,91.4,1.3,83960.0,0.0,0.33735,446.20694,1.08289,0.00332,355
384,2017-12-22 00:00:00,0.0,-3.254,91.9,1.2,83920.0,0.0,0.07401,442.01804,1.08318,0.00329,356
385,2017-12-22 01:00:00,0.0,-3.954,92.5,1.1,83910.0,0.0,0.07401,422.23215,1.08586,0.00315,356
386,2017-12-22 02:00:00,0.0,-5.454,97.4,1.3,83900.0,0.0,0.07401,397.04796,1.09182,0.00296,356
387,2017-12-22 03:00:00,0.0,-6.754,98.8,0.9,83890.0,0.0,0.07401,364.72115,1.09702,0.00272,356
388,2017-12-22 04:00:00,0.0,-8.454,99.8,1.4,83900.0,0.0,0.07401,323.05668,1.10419,0.0024,356
389,2017-12-22 05:00:00,0.0,-8.354,99.7,1.4,83930.0,0.0,0.07401,325.25385,1.10417,0.00242,356
390,2017-12-22 06:00:00,0.0,-9.654,100.0,1.0,83950.0,0.0,0.07401,294.69518,1.10988,0.00219,356
391,2017-12-22 07:00:00,6.0,-9.254,98.9,1.1,83960.0,0.0,0.07401,300.75132,1.10833,0.00224,356
392,2017-12-22 08:00:00,42.0,-7.654,96.2,1.2,83980.0,0.0,0.56674,331.34141,1.10192,0.00246,356
393,2017-12-22 09:00:00,82.0,-5.954,92.1,0.9,83980.0,0.0,0.70456,361.43509,1.0949,0.00269,356
394,2017-12-22 10:00:00,113.0,-5.154,92.2,0.7,83940.0,0.0,0.6845,384.49403,1.09112,0.00286,356
395,2017-12-22 11:00:00,292.0,-4.054,88.4,0.6,83890.0,0.0,0.25285,400.50319,1.08601,0.00298,356
396,2017-12-22 12:00:00,95.0,-2.454,81.2,0.6,83830.0,0.0,0.74139,414.45614,1.07882,0.00309,356
397,2017-12-22 13:00:00,122.0,-1.554,79.7,0.6,83810.0,0.0,0.61182,434.70974,1.07499,0.00324,356
398,2017-12-22 14:00:00,64.0,-1.254,79.7,0.4,83780.0,0.0,0.64961,444.38343,1.07342,0.00332,356
399,2017-12-22 15:00:00,8.0,-1.454,86.3,0.4,83790.0,0.0,0.38314,474.17717,1.07433,0.00354,356
400,2017-12-22 16:00:00,0.0,-1.454,88.5,1.1,83800.0,0.0,0.35095,486.26512,1.07446,0.00363,356
401,2017-12-22 17:00:00,0.0,-1.454,89.5,1.3,83810.0,0.0,0.35095,491.75964,1.07459,0.00367,356
402,2017-12-22 18:00:00,0.0,-1.554,90.1,1.4,83820.0,0.0,0.35095,491.43472,1.07511,0.00367,356
403,2017-12-22 19:00:00,0.0,-2.654,92.6,1.1,83840.0,0.0,0.35095,465.69343,1.07974,0.00347,356
404,2017-12-22 20:00:00,0.0,-2.954,93.4,1.0,83900.0,0.0,0.35095,459.37334,1.08172,0.00342,356
